"","simu","n_obs","mutation_rate","c","initial_trait_frequency","male_trait_first","male_trait_last","female_choice_first","female_choice_last","female_preference_last","mean_nb_meetings","nb_meetings_1","nb_matings_1","nb_females_meeting_1"
"4090",4090,1,0,0.6,0.379464285714286,0.3802408914,0.3813928166,0.3814932445,0.3637897979,0.3833315158,1.983362482,161.228,77.591,116.078
"4091",4091,5,0,0.6,0.379464285714286,0.3785590792,0.3790770199,0.3772785431,0.3418032202,0.28036413472,1.963500236,158.169,72.626,112.768
"4092",4092,10,0,0.6,0.379464285714286,0.3793721347,0.3787936736,0.379686986,0.3329054758,0.22825091974,1.951688642,157.553,70.899,112.077
"4093",4093,15,0,0.6,0.379464285714286,0.380314918,0.3792160619,0.3776538587,0.3240269725,0.170480139382,1.939608938,157.558,68.936,111.148
"4094",4094,20,0,0.6,0.379464285714286,0.3800861255,0.3798133217,0.380271138,0.3186906854,0.150566908429,1.939620932,158.128,68.281,111.439
"4095",4095,25,0,0.6,0.379464285714286,0.379075822,0.3794677084,0.37773467,0.3122322492,0.117466257838,1.932644349,157.208,66.584,110.438
"4096",4096,30,0,0.6,0.379464285714286,0.3806655094,0.3800453405,0.3809317334,0.3119976991,0.106169709413,1.92843431,156.849,66.595,110.205
"4097",4097,0,0,0.7,0.379464285714286,0.3789305783,0.3792577727,0.3756538841,0.3992659945,0.5002914511,2.020935716,164.762,85.464,121.96
"4098",4098,1,0,0.7,0.379464285714286,0.3780866381,0.3781845621,0.3772913033,0.3501346243,0.375938318,1.971297939,159.549,74.776,115.642
"4099",4099,5,0,0.7,0.379464285714286,0.3804403944,0.3806092847,0.3811795304,0.3209692675,0.28514488697,1.937483614,157.15,68.08,111.802
"4100",4100,10,0,0.7,0.379464285714286,0.3797597951,0.3794261133,0.3789747396,0.2940841491,0.2276393529,1.915750399,155.192,62.671,109.081
"4101",4101,15,0,0.7,0.379464285714286,0.3797883605,0.3795877527,0.3803330636,0.2736877192,0.17474316282,1.89121652,152.688,58.141,106.618
"4102",4102,20,0,0.7,0.379464285714286,0.3807344217,0.3803253195,0.3801911407,0.2660269913,0.151938219036,1.883668328,152.735,56.583,105.753
"4103",4103,25,0,0.7,0.379464285714286,0.3801464767,0.3800768363,0.3793761279,0.2551215573,0.119838015778,1.86950701,152.065,54.346,104.619
"4104",4104,30,0,0.7,0.379464285714286,0.3805177616,0.3806397632,0.3793592467,0.2489676264,0.104330516273,1.865175734,151.235,52.907,103.678
"4105",4105,0,0,0.8,0.379464285714286,0.3785877338,0.3790765424,0.3774251789,0.421815658,0.5018681139,2.049547749,165.701,89.913,126.414
"4106",4106,1,0,0.8,0.379464285714286,0.3794194234,0.3783671033,0.3804781394,0.3493784718,0.3785787341,1.976405911,158.905,74.495,117.647
"4107",4107,5,0,0.8,0.379464285714286,0.3788376858,0.378545418,0.3765570968,0.2928477119,0.27835793007,1.915506844,155.172,62.481,111.244
"4108",4108,10,0,0.8,0.379464285714286,0.378667529,0.3790198847,0.3813771156,0.265981233,0.23194251283,1.890880959,152.768,56.792,107.959
"4109",4109,15,0,0.8,0.379464285714286,0.3789072341,0.3797823087,0.3780018208,0.23335751933,0.173001031559,1.851130299,150.162,49.748,104.015
"4110",4110,20,0,0.8,0.379464285714286,0.3791797612,0.3786832263,0.3819819876,0.22159987194,0.152509786446,1.833523405,147.389,47.165,101.979
"4111",4111,25,0,0.8,0.379464285714286,0.3796912462,0.3813420516,0.3820227731,0.20456503521,0.124051007996,1.826747142,148.617,43.728,101.074
"4112",4112,30,0,0.8,0.379464285714286,0.3780762636,0.378273109,0.3789483834,0.19039239975,0.103615637467,1.810364216,145.957,40.604,98.857
"4113",4113,0,0,0.9,0.379464285714286,0.3796244739,0.3797864857,0.3796338511,0.4553080542,0.5005140747,2.086146547,168.648,97.071,134.668
"4114",4114,1,0,0.9,0.379464285714286,0.3794792531,0.3793941847,0.380367152,0.3612034381,0.3806988509,1.986778547,160.269,76.897,122.779
"4115",4115,5,0,0.9,0.379464285714286,0.379081727,0.37906655,0.3795503586,0.28714610515,0.28627648915,1.914707455,154.385,61.151,113.884
"4116",4116,10,0,0.9,0.379464285714286,0.3795458287,0.3795318718,0.3802094654,0.24384933971,0.23099511803,1.864090934,149.995,51.794,108.108
"4117",4117,15,0,0.9,0.379464285714286,0.3800169911,0.3794122207,0.3787981585,0.19953256813,0.172426591271,1.817806759,147.151,42.514,102.919
"4118",4118,20,0,0.9,0.379464285714286,0.3798545921,0.3805273665,0.3800328529,0.18243964703,0.151529202918,1.803845382,146.552,38.973,101.09
"4119",4119,25,0,0.9,0.379464285714286,0.3793600069,0.3795637672,0.3790609669,0.15795753978,0.12029558627,1.779471641,144.532,33.739,98.083
"4120",4120,30,0,0.9,0.379464285714286,0.3796444825,0.3802426238,0.3791339089,0.14403625003,0.102230662264,1.762572079,143.434,30.778,96.351
"4121",4121,0,0,1,0.379464285714286,0.3796143603,0.3792854577,0.3798462191,0.5005162566,0.5008738203,2.135584806,172.123,107.002,147.157
"4122",4122,1,0,1,0.379464285714286,0.380344634,0.3814904442,0.3797983203,0.3781577906,0.3781487857,2.012337421,162.732,80.655,131.092
"4123",4123,5,0,1,0.379464285714286,0.378929868,0.3794463032,0.3782692261,0.28311806677,0.28318660296,1.908215654,154.907,60.413,118.384
"4124",4124,10,0,1,0.379464285714286,0.3798341346,0.3808575776,0.3779605575,0.22684706929,0.22698089462,1.854754511,150.876,48.548,111.501
"4125",4125,15,0,1,0.379464285714286,0.3792969392,0.3794361555,0.3777878996,0.170122070537,0.170211028848,1.792599773,144.922,36.24,103.29
"4126",4126,20,0,1,0.379464285714286,0.3785547776,0.3788943203,0.3792595872,0.15058475717,0.150559376828,1.77025105,142.779,32.165,100.444
"4127",4127,25,0,1,0.379464285714286,0.37881649,0.3789243032,0.3793463814,0.119385604998,0.119649837307,1.734612829,140.855,25.556,96.805
"4128",4128,30,0,1,0.379464285714286,0.3798595221,0.3792351246,0.3804998077,0.108025653425,0.108223733259,1.731482349,140.871,23.098,95.453
"4129",4129,0,0,0.5,0.383928571428571,0.3839222302,0.3842403944,0.3823634294,0.3850422974,0.4989464818,2.003519521,164.549,82.073,118.413
"4130",4130,1,0,0.5,0.383928571428571,0.3846457261,0.3853233558,0.3847490587,0.3851241047,0.3835535899,2.002809705,164.373,82.2,118.669
"4131",4131,5,0,0.5,0.383928571428571,0.3815785597,0.3825430396,0.3826474648,0.3811163495,0.28870644133,2.006777828,163.629,81.346,117.955
"4132",4132,10,0,0.5,0.383928571428571,0.3823815643,0.3813532863,0.3804367047,0.3810721696,0.23010142686,2.004241026,164.356,81.571,118.366
"4133",4133,15,0,0.5,0.383928571428571,0.3846376585,0.3841800283,0.3841103985,0.3847717262,0.18560406107,2.0021278,163.922,81.919,118.032
"4134",4134,20,0,0.5,0.383928571428571,0.3847437823,0.3841560512,0.3847413869,0.3824259952,0.160826510971,2.00230255,163.396,81.291,117.469
"4135",4135,25,0,0.5,0.383928571428571,0.384848672,0.3852627636,0.3850907666,0.3869240438,0.129297372519,1.999653419,165.204,82.489,118.589
"4136",4136,30,0,0.5,0.383928571428571,0.3847737143,0.3839226658,0.3846889445,0.3839118951,0.113587413925,1.999422088,163.725,82.046,118.31
"4137",4137,0,0,0.6,0.383928571428571,0.3842878654,0.3839326226,0.3827388186,0.3888146225,0.5007700958,2.005526909,164.23,82.956,119.268
"4138",4138,1,0,0.6,0.383928571428571,0.3840102116,0.3835925617,0.3849712779,0.3660695717,0.3851051365,1.988313191,162.997,78.219,116.867
"4139",4139,5,0,0.6,0.383928571428571,0.3834395371,0.3831566989,0.383351122,0.3478881126,0.28969749125,1.959725513,159.254,73.989,114.029
"4140",4140,10,0,0.6,0.383928571428571,0.3840486425,0.3839281651,0.3822262356,0.3386463076,0.23384633249,1.958508571,160.435,72.123,113.716
"4141",4141,15,0,0.6,0.383928571428571,0.3831596907,0.3832840364,0.3836659072,0.3285572493,0.183913199601,1.94580075,159.895,70.224,112.533
"4142",4142,20,0,0.6,0.383928571428571,0.3827148019,0.3827733177,0.3795141287,0.3209531482,0.148676670811,1.942000844,159.749,68.582,111.945
"4143",4143,25,0,0.6,0.383928571428571,0.3837312275,0.3841586745,0.3821240045,0.3182647243,0.125585768233,1.93582873,158.708,67.63,111.209
"4144",4144,30,0,0.6,0.383928571428571,0.38324337,0.3825267291,0.3828659389,0.3133222375,0.111978534507,1.930364435,157.546,66.677,110.368
"4145",4145,0,0,0.7,0.383928571428571,0.3838400521,0.3831327526,0.3839437301,0.3989749822,0.4991632761,2.021162653,164.378,84.658,121.134
"4146",4146,1,0,0.7,0.383928571428571,0.3839938051,0.383306683,0.3860361862,0.3558251325,0.3839113776,1.975506104,161.036,75.885,116.59
"4147",4147,5,0,0.7,0.383928571428571,0.3839450136,0.3842108259,0.3832349462,0.3215445381,0.29106644715,1.939846132,158.736,68.394,112.695
"4148",4148,10,0,0.7,0.383928571428571,0.384485358,0.3855427211,0.3845492959,0.3029619276,0.23889891567,1.919092888,157.325,64.468,110.641
"4149",4149,15,0,0.7,0.383928571428571,0.3849480182,0.3847613196,0.3835633659,0.2825247468,0.18374581028,1.899250704,156.804,60.488,108.758
"4150",4150,20,0,0.7,0.383928571428571,0.3841338879,0.3838421151,0.3835565819,0.2707570443,0.158976734228,1.890672951,154.979,57.852,107.212
"4151",4151,25,0,0.7,0.383928571428571,0.3840330388,0.383719347,0.3837287109,0.2596137643,0.127976003363,1.875176398,153.325,55.319,105.63
"4152",4152,30,0,0.7,0.383928571428571,0.3840979969,0.3834190586,0.3852470544,0.2558724729,0.116998015456,1.875433821,153.195,54.292,104.861
"4153",4153,0,0,0.8,0.383928571428571,0.3847329819,0.3846505424,0.3855633305,0.4228890309,0.4999944173,2.040944586,167.562,90.137,127.225
"4154",4154,1,0,0.8,0.383928571428571,0.3846633978,0.3838981639,0.3863584393,0.3601107091,0.3861000799,1.977702087,162.282,76.839,119.811
"4155",4155,5,0,0.8,0.383928571428571,0.3834701605,0.3829659138,0.3826608696,0.3028236435,0.29031189782,1.920978298,157.263,64.647,113.051
"4156",4156,10,0,0.8,0.383928571428571,0.3839652918,0.3826546221,0.3828955795,0.2725123885,0.2376393941,1.895972343,155.421,58.059,109.445
"4157",4157,15,0,0.8,0.383928571428571,0.383067452,0.3817243721,0.3846734885,0.2414481783,0.186143544906,1.857470049,150.765,51.276,104.88
"4158",4158,20,0,0.8,0.383928571428571,0.383533133,0.3842926444,0.3829584224,0.22546376884,0.155972656511,1.844547189,151.09,48.008,103.702
"4159",4159,25,0,0.8,0.383928571428571,0.3848903603,0.3852839525,0.3842972754,0.21083043404,0.129435352185,1.831577893,150.327,44.822,102.183
"4160",4160,30,0,0.8,0.383928571428571,0.3840513156,0.3829356423,0.3831223421,0.19981760063,0.11092172261,1.819965169,149.31,42.594,100.828
"4161",4161,0,0,0.9,0.383928571428571,0.3837734776,0.3844319508,0.3819059756,0.4569106984,0.5001730423,2.075555682,170.487,97.782,135.893
"4162",4162,1,0,0.9,0.383928571428571,0.3843033482,0.384209677,0.3839948874,0.3673718932,0.3837087213,1.989197762,162.518,78.216,124.095
"4163",4163,5,0,0.9,0.383928571428571,0.3831340361,0.383506495,0.3823982431,0.2886110505,0.28818359879,1.909786354,156.196,61.768,114.746
"4164",4164,10,0,0.9,0.383928571428571,0.3838727967,0.3838479901,0.3835719158,0.25218938302,0.23770119989,1.874939417,153.215,53.6,109.822
"4165",4165,15,0,0.9,0.383928571428571,0.3838910345,0.3844334153,0.3833924493,0.20844555341,0.18273479901,1.831237045,150.38,44.45,104.624
"4166",4166,20,0,0.9,0.383928571428571,0.3843790537,0.3844954852,0.3832605827,0.18873127664,0.157994843528,1.816325286,150.218,40.311,103.008
"4167",4167,25,0,0.9,0.383928571428571,0.3839602622,0.3837996531,0.3841223237,0.1646513815,0.127728057938,1.790590966,147.17,35.234,99.646
"4168",4168,30,0,0.9,0.383928571428571,0.3836180108,0.3836039245,0.3826947411,0.15340345589,0.111515176312,1.775756674,146.073,32.731,98.155
"4169",4169,0,0,1,0.383928571428571,0.3835744713,0.384340602,0.3850607887,0.4991178664,0.4991666636,2.128950711,173.042,106.222,147.222
"4170",4170,1,0,1,0.383928571428571,0.3846979915,0.3853079656,0.3845513477,0.3847665449,0.3848360766,2.004753254,164.36,82.043,132.37
"4171",4171,5,0,1,0.383928571428571,0.3839110142,0.3838889155,0.3849170388,0.29322413772,0.29343131337,1.918702967,157.314,62.563,120.338
"4172",4172,10,0,1,0.383928571428571,0.3848484151,0.3844298975,0.3847614315,0.2410035619,0.24093413006,1.865983328,153.887,51.653,114.129
"4173",4173,15,0,1,0.383928571428571,0.3838829561,0.3825815568,0.3833389786,0.182715412071,0.182676413671,1.808400876,148.388,38.975,105.874
"4174",4174,20,0,1,0.383928571428571,0.3835759304,0.3834826236,0.3865341426,0.161697094862,0.161904636695,1.793129905,146.582,34.572,103.016
"4175",4175,25,0,1,0.383928571428571,0.3834482031,0.3828089499,0.3838170074,0.129800240321,0.129785339858,1.759197867,143.813,27.685,98.719
"4176",4176,30,0,1,0.383928571428571,0.3841053844,0.3842684352,0.3845902566,0.115235211098,0.115262373055,1.741706917,142.452,24.617,96.972
"4177",4177,0,0,0.5,0.388392857142857,0.3883956265,0.3891192827,0.389534064,0.3889879701,0.4993427659,2.004427551,166.453,82.947,119.524
"4178",4178,1,0,0.5,0.388392857142857,0.3882885588,0.3887215478,0.3879919085,0.388575811,0.3870140111,2.002801915,166.039,82.856,119.209
"4179",4179,5,0,0.5,0.388392857142857,0.3884303478,0.388020843,0.3890394179,0.3887681999,0.29946754417,1.999402808,166.106,83.002,119.456
"4180",4180,10,0,0.5,0.388392857142857,0.3886929267,0.387935399,0.3896010995,0.3883295077,0.24751223217,2.002375643,165.285,82.662,118.868
"4181",4181,15,0,0.5,0.388392857142857,0.3884716766,0.3893292682,0.38953137,0.3903393479,0.196129428773,1.998011877,165.591,83.064,119.139
"4182",4182,20,0,0.5,0.388392857142857,0.3894090448,0.3896617702,0.3888265376,0.3905107326,0.169820938519,2.003956867,167.303,83.381,119.88
"4183",4183,25,0,0.5,0.388392857142857,0.3884049213,0.3902467343,0.3890456882,0.3887815501,0.13967891592,2.000685055,166.219,82.993,119.237
"4184",4184,30,0,0.5,0.388392857142857,0.3894897209,0.3898249258,0.3908566425,0.3917676064,0.129852876653,1.9964752,166.331,83.496,119.499
"4185",4185,0,0,0.6,0.388392857142857,0.3887602556,0.3894048363,0.3902133302,0.3923838133,0.5025298844,2.005817691,166.251,83.652,120.054
"4186",4186,1,0,0.6,0.388392857142857,0.3882246399,0.387308597,0.3888039701,0.3721363766,0.3899090446,1.985611857,164.656,79.321,117.779
"4187",4187,5,0,0.6,0.388392857142857,0.3891502408,0.3889953656,0.38954274,0.3547919323,0.30160496952,1.970546202,163.241,75.508,115.8
"4188",4188,10,0,0.6,0.388392857142857,0.388827143,0.3882763297,0.3892262744,0.3452661442,0.24817654263,1.962473829,162.429,73.761,115.103
"4189",4189,15,0,0.6,0.388392857142857,0.3886312345,0.3886248483,0.3895713696,0.3340629294,0.19616368562,1.953041681,161.487,71.224,113.599
"4190",4190,20,0,0.6,0.388392857142857,0.3885962248,0.3885966353,0.388712423,0.3298816126,0.166701436738,1.942301958,160.655,70.336,112.841
"4191",4191,25,0,0.6,0.388392857142857,0.3885084184,0.3880757545,0.3889168175,0.3224789566,0.13889169409,1.940072278,160.359,68.679,112.44
"4192",4192,30,0,0.6,0.388392857142857,0.3892785676,0.3884550809,0.3872866583,0.3207846165,0.1185521648,1.933216449,160.507,68.33,112.016
"4193",4193,0,0,0.7,0.388392857142857,0.3878693278,0.3873517362,0.3872744905,0.4040882468,0.5002001131,2.01885722,166.741,86.242,122.938
"4194",4194,1,0,0.7,0.388392857142857,0.3897441568,0.3901114104,0.3882900775,0.3641158142,0.3862636648,1.974983053,164.527,77.625,118.538
"4195",4195,5,0,0.7,0.388392857142857,0.3884000404,0.388421194,0.3880776421,0.328160568,0.29761733214,1.941657891,160.541,69.874,113.825
"4196",4196,10,0,0.7,0.388392857142857,0.386549054,0.3865343288,0.3866863354,0.3040953535,0.24109202331,1.923716713,158.293,64.87,111.036
"4197",4197,15,0,0.7,0.388392857142857,0.3883973907,0.3884070034,0.3881226317,0.2880901243,0.192664443274,1.902756724,158.262,61.549,109.762
"4198",4198,20,0,0.7,0.388392857142857,0.388158609,0.3885764513,0.3863197745,0.2772407686,0.163691646675,1.893564046,156.791,58.976,108.17
"4199",4199,25,0,0.7,0.388392857142857,0.3882326971,0.3878884257,0.3892236694,0.2664141057,0.139288490966,1.885028271,156.159,56.881,107.192
"4200",4200,30,0,0.7,0.388392857142857,0.3881825844,0.3878342375,0.3902660621,0.2630371134,0.129657253393,1.887873786,155.82,56.008,106.846
"4201",4201,0,0,0.8,0.388392857142857,0.388783961,0.387905686,0.3892249017,0.4269913362,0.501383498,2.041515534,168.875,91.074,128.159
"4202",4202,1,0,0.8,0.388392857142857,0.3874847758,0.3889676098,0.3878033738,0.3607628003,0.3876846998,1.980491538,163.755,76.742,120.278
"4203",4203,5,0,0.8,0.388392857142857,0.3875455434,0.3882415875,0.3888513359,0.311313655,0.30117473908,1.927958271,160.305,66.657,114.805
"4204",4204,10,0,0.8,0.388392857142857,0.3885436028,0.3888520362,0.3878409798,0.2776109117,0.24400392865,1.898244641,157.559,59.26,110.883
"4205",4205,15,0,0.8,0.388392857142857,0.38874729,0.3885472174,0.3884979125,0.25043055363,0.19406488441,1.873077362,155.453,53.279,107.439
"4206",4206,20,0,0.8,0.388392857142857,0.3882458309,0.3888149334,0.3891998188,0.23579744823,0.169494898121,1.857654575,153.438,50.156,105.238
"4207",4207,25,0,0.8,0.388392857142857,0.388933023,0.3892808682,0.3884547349,0.22036550261,0.140812216686,1.845337277,153.56,46.967,104.148
"4208",4208,30,0,0.8,0.388392857142857,0.3881765025,0.3870520774,0.3888181257,0.21017470881,0.125922905434,1.836658144,151.836,44.721,102.572
"4209",4209,0,0,0.9,0.388392857142857,0.3897107253,0.3899016321,0.3901002088,0.4593198253,0.5017486609,2.067887044,171.695,97.934,136.41
"4210",4210,1,0,0.9,0.388392857142857,0.3885904517,0.3869894817,0.3860902576,0.3703908668,0.3872992493,1.993304048,165.712,79.107,125.829
"4211",4211,5,0,0.9,0.388392857142857,0.3876329749,0.3874002798,0.3888389709,0.2987602434,0.29925459608,1.923740599,158.495,63.648,116.356
"4212",4212,10,0,0.9,0.388392857142857,0.3887509491,0.3884486875,0.3888594825,0.26022471333,0.24733887317,1.888797836,156.349,55.372,111.941
"4213",4213,15,0,0.9,0.388392857142857,0.3875399523,0.3877993586,0.3879901828,0.21763229781,0.19348723794,1.842123061,152.122,46.314,106.335
"4214",4214,20,0,0.9,0.388392857142857,0.3884470665,0.3886267743,0.3888957011,0.1979880188,0.167304993665,1.8250847,151.528,42.189,104.362
"4215",4215,25,0,0.9,0.388392857142857,0.3878278962,0.387595397,0.3863399135,0.17128060031,0.13332118175,1.797867202,149.81,36.662,101.152
"4216",4216,30,0,0.9,0.388392857142857,0.3881994754,0.3881799627,0.3889133146,0.16360113431,0.123696719553,1.788583888,148.353,34.834,99.856
"4217",4217,0,0,1,0.388392857142857,0.3876909072,0.3866421534,0.3884127923,0.5009972643,0.5010113216,2.113177896,173.742,106.45,147.534
"4218",4218,1,0,1,0.388392857142857,0.387974423,0.3884731117,0.3882862849,0.3878071542,0.3880084825,2.009415701,166.052,82.801,133.356
"4219",4219,5,0,1,0.388392857142857,0.3883581322,0.3884494849,0.3892365996,0.29976380448,0.29973789988,1.925325679,159.129,63.934,121.882
"4220",4220,10,0,1,0.388392857142857,0.3883011019,0.3885538137,0.3870488669,0.24524727904,0.24512753171,1.875330657,155.569,52.394,114.827
"4221",4221,15,0,1,0.388392857142857,0.3881678814,0.3868703214,0.3837467199,0.18398584719,0.18395939294,1.820555594,151.463,39.215,107.141
"4222",4222,20,0,1,0.388392857142857,0.3886951745,0.3886209726,0.3894359001,0.169697878227,0.169314854044,1.799868605,149.8,36.117,104.937
"4223",4223,25,0,1,0.388392857142857,0.3881968391,0.3884894359,0.3895859076,0.141880919551,0.142140009189,1.772915789,146.998,30.347,101.427
"4224",4224,30,0,1,0.388392857142857,0.3886449705,0.3882166032,0.3882648045,0.12317116637,0.123378103807,1.754475287,145.213,26.291,98.749
"4225",4225,0,0,0.5,0.392857142857143,0.3920167825,0.3933064563,0.3908910312,0.394148654,0.4997791642,1.996816288,167.569,83.851,119.992
"4226",4226,1,0,0.5,0.392857142857143,0.3926837002,0.3922991159,0.3941520477,0.3915804274,0.3943758779,1.997938796,166.762,83.364,119.589
"4227",4227,5,0,0.5,0.392857142857143,0.3933521475,0.3950465588,0.3929791573,0.3937119733,0.30639285579,1.999548932,168.897,84.352,120.876
"4228",4228,10,0,0.5,0.392857142857143,0.3915165335,0.3925331563,0.3920825364,0.3908258183,0.25390678667,2.005314463,166.768,83.004,119.423
