;simu;n_obs;mutation_rate;c;initial_trait_frequency;initial_pref_frequency;replicate;last_time_step;mean_choice_last_step;n_repro_last_step;mean_demos;mean_n_obs;tradition_duration;tradition_for_trait
254;3;7;0.05;0.5;0.1;0.1;54;2;0.5;210;228;7;0;0
255;3;7;0.05;0.5;0.1;0.1;55;2;0.5648148;227;221.5;7;0;1
256;3;7;0.05;0.5;0.1;0.1;56;2;0.4903846;217;212.5;7;0;0
257;3;7;0.05;0.5;0.1;0.1;57;2;0.5545455;212;216;7;0;1
258;3;7;0.05;0.5;0.1;0.1;58;5;0.512931;219;225.4;7;3;1
259;3;7;0.05;0.5;0.1;0.1;59;3;0.4708171;238;242.3333;7;1;0
260;3;7;0.05;0.5;0.1;0.1;60;2;0.469697;239;218.5;7;0;0
261;3;7;0.05;0.5;0.1;0.1;61;3;0.463964;230;219.3333;7;1;0
262;3;7;0.05;0.5;0.1;0.1;62;3;0.5128205;227;225.3333;7;1;1
263;3;7;0.05;0.5;0.1;0.1;63;6;0.5165877;233;216.6667;7;4;1
264;3;7;0.05;0.5;0.1;0.1;64;2;0.5025126;232;215.5;7;0;1
265;3;7;0.05;0.5;0.1;0.1;65;8;0.5625;253;234.875;7;6;1
266;3;7;0.05;0.5;0.1;0.1;66;2;0.4460784;237;220.5;7;0;0
267;3;7;0.05;0.5;0.1;0.1;67;2;0.4880383;267;238;7;0;0
268;3;7;0.05;0.5;0.1;0.1;68;3;0.4940711;222;216;7;1;0
269;3;7;0.05;0.5;0.1;0.1;69;3;0.48;217;215.6667;7;1;0
270;3;7;0.05;0.5;0.1;0.1;70;4;0.5294118;222;218;7;2;1
271;3;7;0.05;0.5;0.1;0.1;71;2;0.4821429;240;232;7;0;0
272;3;7;0.05;0.5;0.1;0.1;72;2;0.5046729;242;228;7;0;1
273;3;7;0.05;0.5;0.1;0.1;73;2;0.4666667;217;213.5;7;0;0
274;3;7;0.05;0.5;0.1;0.1;74;3;0.4692308;214;224.6667;7;1;0
275;3;7;0.05;0.5;0.1;0.1;75;3;0.4771574;238;219.6667;7;1;0
276;3;7;0.05;0.5;0.1;0.1;76;2;0.56621;200;209.5;7;0;1
277;3;7;0.05;0.5;0.1;0.1;77;2;0.5148936;222;228.5;7;0;1
278;3;7;0.05;0.5;0.1;0.1;78;2;0.470339;216;226;7;0;0
279;3;7;0.05;0.5;0.1;0.1;79;4;0.4864865;243;231;7;2;0
280;3;7;0.05;0.5;0.1;0.1;80;3;0.5113122;221;216.6667;7;1;1
281;3;7;0.05;0.5;0.1;0.1;81;3;0.5644444;208;227.3333;7;1;1
282;3;7;0.05;0.5;0.1;0.1;82;2;0.4759358;251;219;7;0;0
283;3;7;0.05;0.5;0.1;0.1;83;2;0.574359;257;226;7;0;1
284;3;7;0.05;0.5;0.1;0.1;84;5;0.5089286;218;218;7;3;1
285;3;7;0.05;0.5;0.1;0.1;85;4;0.5205479;228;224.25;7;2;1
286;3;7;0.05;0.5;0.1;0.1;86;7;0.4757709;222;223.5714;7;5;0
287;3;7;0.05;0.5;0.1;0.1;87;2;0.4908257;226;222;7;0;0
288;3;7;0.05;0.5;0.1;0.1;88;2;0.5791855;237;229;7;0;1
289;3;7;0.05;0.5;0.1;0.1;89;2;0.4790698;225;220;7;0;0
290;3;7;0.05;0.5;0.1;0.1;90;5;0.495935;196;220.8;7;3;0
291;3;7;0.05;0.5;0.1;0.1;91;3;0.4757709;232;219.6667;7;1;0
292;3;7;0.05;0.5;0.1;0.1;92;5;0.4757709;223;222.8;7;3;0
293;3;7;0.05;0.5;0.1;0.1;93;3;0.4794521;219;225.3333;7;1;0
294;3;7;0.05;0.5;0.1;0.1;94;2;0.4867725;233;211;7;0;0
295;3;7;0.05;0.5;0.1;0.1;95;2;0.5021277;230;232.5;7;0;1
296;3;7;0.05;0.5;0.1;0.1;96;2;0.4809524;227;218.5;7;0;0
297;3;7;0.05;0.5;0.1;0.1;97;2;0.5198238;230;228.5;7;0;1
298;3;7;0.05;0.5;0.1;0.1;98;3;0.4439834;212;221.3333;7;1;0
299;3;7;0.05;0.5;0.1;0.1;99;2;0.5268293;253;229;7;0;1
300;3;7;0.05;0.5;0.1;0.1;100;2;0.4741784;227;220;7;0;0
301;4;7;1;0.5;0.25;0.1;1;4;0.4913793;230;228.5;7;2;0
302;4;7;1;0.5;0.25;0.1;2;2;0.5144231;231;219.5;7;0;1
303;4;7;1;0.5;0.25;0.1;3;2;0.4835681;229;221;7;0;0
304;4;7;1;0.5;0.25;0.1;4;2;0.5123153;218;210.5;7;0;1
305;4;7;1;0.5;0.25;0.1;5;2;0.5271967;213;226;7;0;1
306;4;7;1;0.5;0.25;0.1;6;2;0.521327;247;229;7;0;1
307;4;7;1;0.5;0.25;0.1;7;4;0.5335968;221;225;7;2;1
308;4;7;1;0.5;0.25;0.1;8;3;0.4976744;203;202;7;1;0
309;4;7;1;0.5;0.25;0.1;9;3;0.4849785;239;228;7;1;0
310;4;7;1;0.5;0.25;0.1;10;3;0.4862385;235;230.3333;7;1;0
311;4;7;1;0.5;0.25;0.1;11;2;0.5181818;230;225;7;0;1
312;4;7;1;0.5;0.25;0.1;12;2;0.5023474;237;225;7;0;1
313;4;7;1;0.5;0.25;0.1;13;5;0.5088496;228;220.6;7;3;1
314;4;7;1;0.5;0.25;0.1;14;2;0.4581498;223;225;7;0;0
315;4;7;1;0.5;0.25;0.1;15;2;0.4494949;240;219;7;0;0
