"","X","simu","n_obs","mutation_rate","c","initial_trait_frequency","replicate","male_trait_first","male_trait_last","female_choice_first","female_choice_last","female_preference_last","mean_nb_meetings","nb_meetings_1","nb_matings_1","nb_females_meeting_1","nb_meetings_1_pref_1","nb_meetings_1_pref_0","nb_females_pref1","nb_females_pref0","nb_repro_last","nb_females_meeting1_and_pref1","nb_females_meeting1_and_pref0","nb_matings1_over_nb_meetings1","c_num","conditional_proba_fx","conditional_proba_bis"
"7836",NA,7836,"10",0,"0.6",0.727678571428571,NA,0.7270847873,0.7280472722,0.7284749881,0.7884425324,0.9287571702,1.857883047,288.177,168.249,184.631,NA,NA,NA,NA,NA,NA,NA,0.585109630285591,0.6,NA,NA
"7837",NA,7837,"15",0,"0.6",0.727678571428571,NA,0.727039584,0.7268111611,0.726363854,0.7942076468,0.9661413079,1.847732865,285.935,169.112,184.665,NA,NA,NA,NA,NA,NA,NA,0.592524178824226,0.6,NA,NA
"7838",NA,7838,"20",0,"0.6",0.727678571428571,NA,0.7288533312,0.7282823746,0.7284785583,0.7971516993,0.9795632715,1.840607513,286.077,170.086,185.462,NA,NA,NA,NA,NA,NA,NA,0.595730888819992,0.6,NA,NA
"7839",NA,7839,"25",0,"0.6",0.727678571428571,NA,0.726737134,0.7275908712,0.7251775625,0.7965637731,0.9882826024,1.841404663,285.228,169.834,185.073,NA,NA,NA,NA,NA,NA,NA,0.59668871678022,0.6,NA,NA
"7840",NA,7840,"30",0,"0.6",0.727678571428571,NA,0.7275461099,0.7275893749,0.7268541559,0.8013105318,0.9920550717,1.842773778,285.992,170.838,185.566,NA,NA,NA,NA,NA,NA,NA,0.598491561714321,0.6,NA,NA
"7841",NA,7841,"0",0,"0.7",0.727678571428571,NA,0.7278653988,0.7284906062,0.7284524631,0.698366115,0.4982530266,2.071810196,321.512,148.712,180.024,NA,NA,NA,NA,NA,NA,NA,0.464221446006901,0.7,NA,NA
"7842",NA,7842,"1",0,"0.7",0.727678571428571,NA,0.7278742229,0.7276261125,0.7275546354,0.7736109664,0.7280366132,1.898725707,294.845,164.957,185.522,NA,NA,NA,NA,NA,NA,NA,0.561425059665776,0.7,NA,NA
"7843",NA,7843,"5",0,"0.7",0.727678571428571,NA,0.7275743457,0.7280147339,0.7281561733,0.8193707755,0.8698925009,1.791104214,277.106,174.283,188.488,NA,NA,NA,NA,NA,NA,NA,0.631019909782134,0.7,NA,NA
"7844",NA,7844,"10",0,"0.7",0.727678571428571,NA,0.7277728219,0.727814037,0.727619984,0.8381754972,0.9276839236,1.748487483,270.737,178.45,189.762,NA,NA,NA,NA,NA,NA,NA,0.660834789027174,0.7,NA,NA
"7845",NA,7845,"15",0,"0.7",0.727678571428571,NA,0.7279024529,0.7271017249,0.7266039061,0.8513106483,0.9658587828,1.718930197,266.624,181.259,190.746,NA,NA,NA,NA,NA,NA,NA,0.681178606480722,0.7,NA,NA
"7846",NA,7846,"20",0,"0.7",0.727678571428571,NA,0.7282681664,0.7274709925,0.7284741398,0.8561742246,0.9807047113,1.706239479,264.544,182.49,191.212,NA,NA,NA,NA,NA,NA,NA,0.691065174444972,0.7,NA,NA
"7847",NA,7847,"25",0,"0.7",0.727678571428571,NA,0.7279956117,0.7278269897,0.7292828648,0.8574887696,0.9901874118,1.699272484,263.296,183.092,191.473,NA,NA,NA,NA,NA,NA,NA,0.696391631879847,0.7,NA,NA
"7848",NA,7848,"30",0,"0.7",0.727678571428571,NA,0.7277093432,0.727529257,0.7276817199,0.860487688,0.9930055065,1.699504526,262.879,182.919,191.017,NA,NA,NA,NA,NA,NA,NA,0.696860579529479,0.7,NA,NA
"7849",NA,7849,"0",0,"0.8",0.727678571428571,NA,0.727539269,0.7273791237,0.7291341,0.6580420761,0.5000527397,2.160140751,334.804,140.357,180.963,NA,NA,NA,NA,NA,NA,NA,0.421514071123231,0.8,NA,NA
"7850",NA,7850,"1",0,"0.8",0.727678571428571,NA,0.7269287006,0.7278883463,0.7286682466,0.7748661362,0.7285737642,1.892605435,293.377,165.046,188.836,NA,NA,NA,NA,NA,NA,NA,0.56593605172824,0.8,NA,NA
"7851",NA,7851,"5",0,"0.8",0.727678571428571,NA,0.7271234702,0.7268534027,0.7250493661,0.844996058,0.865217296,1.732642764,268.555,180.384,193.768,NA,NA,NA,NA,NA,NA,NA,0.675010917855118,0.8,NA,NA
"7852",NA,7852,"10",0,"0.8",0.727678571428571,NA,0.7284042407,0.7278618047,0.7263790459,0.8766635357,0.9262200221,1.657951877,257.192,186.659,195.543,NA,NA,NA,NA,NA,NA,NA,0.728767983506755,0.8,NA,NA
"7853",NA,7853,"15",0,"0.8",0.727678571428571,NA,0.7279318932,0.7281820581,0.7278209989,0.8971917377,0.9670907828,1.61043368,248.649,190.657,196.534,NA,NA,NA,NA,NA,NA,NA,0.768502986953632,0.8,NA,NA
"7854",NA,7854,"20",0,"0.8",0.727678571428571,NA,0.7275792359,0.7276348393,0.7290120593,0.9029937654,0.9797113743,1.595223831,246.397,191.956,196.856,NA,NA,NA,NA,NA,NA,NA,0.780502736964704,0.8,NA,NA
"7855",NA,7855,"25",0,"0.8",0.727678571428571,NA,0.7287044451,0.7284712157,0.7309436851,0.9077770512,0.9903552197,1.586425126,245.105,193.223,197.422,NA,NA,NA,NA,NA,NA,NA,0.78952489557203,0.8,NA,NA
"7856",NA,7856,"30",0,"0.8",0.727678571428571,NA,0.7277456847,0.7285533434,0.7274699909,0.9116631484,0.9933790998,1.578542062,245.366,194.651,198.495,NA,NA,NA,NA,NA,NA,NA,0.794263754457273,0.8,NA,NA
"7857",NA,7857,"0",0,"0.9",0.727678571428571,NA,0.727265259,0.727799516,0.727905644,0.5937418216,0.5002343896,2.311573803,356.659,126.1,181.573,NA,NA,NA,NA,NA,NA,NA,0.35740726461714,0.9,NA,NA
"7858",NA,7858,"1",0,"0.9",0.727678571428571,NA,0.7270298646,0.727170961,0.7279112039,0.7610059653,0.7283341885,1.929354891,299.627,162.557,193.167,NA,NA,NA,NA,NA,NA,NA,0.548209596284305,0.9,NA,NA
"7859",NA,7859,"5",0,"0.9",0.727678571428571,NA,0.7278454219,0.7276824379,0.7269078322,0.8639622918,0.8679479318,1.694962826,263.404,184.484,199.742,NA,NA,NA,NA,NA,NA,NA,0.706470543350241,0.9,NA,NA
"7860",NA,7860,"10",0,"0.9",0.727678571428571,NA,0.7280529152,0.7275403755,0.7275880017,0.9063927301,0.927256459,1.59136816,247.114,193.586,202.372,NA,NA,NA,NA,NA,NA,NA,0.788850043166782,0.9,NA,NA
"7861",NA,7861,"15",0,"0.9",0.727678571428571,NA,0.728065548,0.7271019212,0.7268733601,0.9356408365,0.9666310433,1.5235271,236.663,199.823,204.24,NA,NA,NA,NA,NA,NA,NA,0.846959900224338,0.9,NA,NA
"7862",NA,7862,"20",0,"0.9",0.727678571428571,NA,0.7267550774,0.7279629047,0.7282323605,0.9449751082,0.9800476669,1.504481857,232.211,200.98,203.961,NA,NA,NA,NA,NA,NA,NA,0.867281144489225,0.9,NA,NA
"7863",NA,7863,"25",0,"0.9",0.727678571428571,NA,0.7284918606,0.7289033069,0.7274482991,0.9524207025,0.9891814312,1.482356181,229.869,202.694,204.613,NA,NA,NA,NA,NA,NA,NA,0.88317603610455,0.9,NA,NA
"7864",NA,7864,"30",0,"0.9",0.727678571428571,NA,0.7278237832,0.7272302028,0.7287827525,0.9549351684,0.9934497764,1.480204113,228.553,203.355,204.895,NA,NA,NA,NA,NA,NA,NA,0.890725052780554,0.9,NA,NA
"7865",NA,7865,"0",0,"1",0.727678571428571,NA,0.727774675,0.7284858071,0.7282903438,0.5008496575,0.5007064998,2.556363739,397.524,106.587,184.174,NA,NA,NA,NA,NA,NA,NA,0.27352333166446,1,NA,NA
"7866",NA,7866,"1",0,"1",0.727678571428571,NA,0.7271606052,0.7272262365,0.7268745578,0.7266284629,0.7269427555,2.012015825,312.969,155.433,197.96,NA,NA,NA,NA,NA,NA,NA,0.505648349373582,1,NA,NA
"7867",NA,7867,"5",0,"1",0.727678571428571,NA,0.7286907476,0.7289733529,0.7285972172,0.8709654827,0.8712919638,1.681184429,260.599,185.605,205.611,NA,NA,NA,NA,NA,NA,NA,0.722677429951897,1,NA,NA
"7868",NA,7868,"10",0,"1",0.727678571428571,NA,0.7282233067,0.7279799921,0.7294467553,0.929196951,0.9291949302,1.541167259,238.593,197.856,208.731,NA,NA,NA,NA,NA,NA,NA,0.837804247870191,1,NA,NA
"7869",NA,7869,"15",0,"1",0.727678571428571,NA,0.7283774663,0.7282766801,0.7281831336,0.9678830755,0.9678777958,1.44747205,225.058,206.795,211.746,NA,NA,NA,NA,NA,NA,NA,0.923132354186554,1,NA,NA
"7870",NA,7870,"20",0,"1",0.727678571428571,NA,0.7274985983,0.728192724,0.7260482403,0.9794086359,0.979240963,1.423461652,220.586,208.784,211.946,NA,NA,NA,NA,NA,NA,NA,0.949968984936715,1,NA,NA
"7871",NA,7871,"25",0,"1",0.727678571428571,NA,0.7287266532,0.7290265337,0.7283566183,0.9893286067,0.9892713734,1.398076575,218.192,211.916,213.561,NA,NA,NA,NA,NA,NA,NA,0.972727083510385,1,NA,NA
"7872",NA,7872,"30",0,"1",0.727678571428571,NA,0.7275836875,0.7274881673,0.729310382,0.9935803315,0.9935366097,1.393035019,215.37,211.571,212.591,NA,NA,NA,NA,NA,NA,NA,0.983474521534318,1,NA,NA
"7873",NA,7873,"0",0,"0.5",0.732142857142857,NA,0.7324955082,0.7317347426,0.7320763808,0.7327514131,0.5024597447,1.998971927,313.116,156.667,180.947,NA,NA,NA,NA,NA,NA,NA,0.501655480906292,0.5,NA,NA
"7874",NA,7874,"1",0,"0.5",0.732142857142857,NA,0.7337766713,0.7337089378,0.7325833563,0.7353440989,0.7348765584,1.998403804,313.672,157.021,180.819,NA,NA,NA,NA,NA,NA,NA,0.501690279916977,0.5,NA,NA
"7875",NA,7875,"5",0,"0.5",0.732142857142857,NA,0.7323949716,0.7325606525,0.7330547428,0.7318772025,0.8757060213,1.996126685,311.154,155.708,179.672,NA,NA,NA,NA,NA,NA,NA,0.50162649369634,0.5,NA,NA
"7876",NA,7876,"10",0,"0.5",0.732142857142857,NA,0.7329024764,0.732487723,0.7322108055,0.7326597691,0.9325587359,1.99292705,311.434,156.239,180.146,NA,NA,NA,NA,NA,NA,NA,0.503013975542481,0.5,NA,NA
"7877",NA,7877,"15",0,"0.5",0.732142857142857,NA,0.7317187097,0.7317979848,0.7323466789,0.7309140979,0.9703267141,2.00339559,312.085,155.822,180.094,NA,NA,NA,NA,NA,NA,NA,0.500499104782224,0.5,NA,NA
"7878",NA,7878,"20",0,"0.5",0.732142857142857,NA,0.7322069818,0.7320328728,0.7318226889,0.7319297699,0.9813326699,2.002025591,312.736,156.063,180.269,NA,NA,NA,NA,NA,NA,NA,0.500123733003204,0.5,NA,NA
"7879",NA,7879,"25",0,"0.5",0.732142857142857,NA,0.7316039424,0.7319157695,0.7312718777,0.7327254581,0.9905567712,2.0034373,313.741,156.47,180.586,NA,NA,NA,NA,NA,NA,NA,0.499882396865502,0.5,NA,NA
"7880",NA,7880,"30",0,"0.5",0.732142857142857,NA,0.7322868292,0.7320822817,0.7326067253,0.7325181497,0.9941695479,1.996757102,311.841,156.099,180.152,NA,NA,NA,NA,NA,NA,NA,0.501678143232548,0.5,NA,NA
"7881",NA,7881,"0",0,"0.6",0.732142857142857,NA,0.732356951,0.7315195572,0.7323963766,0.7239221879,0.5004568517,2.015698219,314.536,154.414,180.138,NA,NA,NA,NA,NA,NA,NA,0.492104175465521,0.6,NA,NA
"7882",NA,7882,"1",0,"0.6",0.732142857142857,NA,0.7322307087,0.7324223047,0.7343139359,0.7613319203,0.7346699841,1.930565428,301.803,162.54,183.087,NA,NA,NA,NA,NA,NA,NA,0.539837516331596,0.6,NA,NA
"7883",NA,7883,"5",0,"0.6",0.732142857142857,NA,0.7320362444,0.7324717254,0.7333078444,0.7834740893,0.875488903,1.877013653,292.425,166.811,184.28,NA,NA,NA,NA,NA,NA,NA,0.571824058609515,0.6,NA,NA
"7884",NA,7884,"10",0,"0.6",0.732142857142857,NA,0.7324842608,0.7311927067,0.731778353,0.7923791549,0.9329617399,1.856720203,289.56,168.823,184.918,NA,NA,NA,NA,NA,NA,NA,0.584300403941123,0.6,NA,NA
"7885",NA,7885,"15",0,"0.6",0.732142857142857,NA,0.7330758741,0.7329775067,0.7346226252,0.7996763147,0.9711838275,1.843200493,286.961,170.039,185.2,NA,NA,NA,NA,NA,NA,NA,0.593795122444123,0.6,NA,NA
"7886",NA,7886,"20",0,"0.6",0.732142857142857,NA,0.7321330799,0.731420474,0.7314295745,0.7998927979,0.9812731265,1.837994217,287.043,170.867,185.884,NA,NA,NA,NA,NA,NA,NA,0.596318006447149,0.6,NA,NA
"7887",NA,7887,"25",0,"0.6",0.732142857142857,NA,0.7322086826,0.7329331826,0.7322413695,0.803131493,0.9909799022,1.836210492,287.295,171.421,186.157,NA,NA,NA,NA,NA,NA,NA,0.597787032459161,0.6,NA,NA
"7888",NA,7888,"30",0,"0.6",0.732142857142857,NA,0.7315215262,0.7316868784,0.7300601436,0.8025317331,0.9940825885,1.82909886,285.115,170.901,185.493,NA,NA,NA,NA,NA,NA,NA,0.600580209628754,0.6,NA,NA
"7889",NA,7889,"0",0,"0.7",0.732142857142857,NA,0.7317249552,0.7321782307,0.7313508014,0.7013909046,0.4990644554,2.075291602,322.549,149.112,180.232,NA,NA,NA,NA,NA,NA,NA,0.463904429480329,0.7,NA,NA
"7890",NA,7890,"1",0,"0.7",0.732142857142857,NA,0.7313016128,0.731107139,0.7296784439,0.7766200945,0.7302480531,1.894649057,294.99,165.453,185.82,NA,NA,NA,NA,NA,NA,NA,0.56293766179137,0.7,NA,NA
"7891",NA,7891,"5",0,"0.7",0.732142857142857,NA,0.7322538406,0.7320642371,0.7341808998,0.8230774696,0.8769646191,1.782063926,277.008,175.249,188.779,NA,NA,NA,NA,NA,NA,NA,0.634530416536647,0.7,NA,NA
"7892",NA,7892,"10",0,"0.7",0.732142857142857,NA,0.7318552387,0.7310371741,0.7347775176,0.841921122,0.9348918845,1.739904346,270.174,179.365,190.283,NA,NA,NA,NA,NA,NA,NA,0.665466846688758,0.7,NA,NA
"7893",NA,7893,"15",0,"0.7",0.732142857142857,NA,0.7322655039,0.7318258354,0.7330954925,0.8548351497,0.9704562084,1.709822006,267.256,182.737,191.762,NA,NA,NA,NA,NA,NA,NA,0.685065908434496,0.7,NA,NA
"7894",NA,7894,"20",0,"0.7",0.732142857142857,NA,0.7307727307,0.7310460075,0.7293924434,0.8577340478,0.9798278644,1.699732577,264.57,182.385,191.012,NA,NA,NA,NA,NA,NA,NA,0.690479561226095,0.7,NA,NA
"7895",NA,7895,"25",0,"0.7",0.732142857142857,NA,0.7324193236,0.7326435659,0.734314161,0.860956071,0.9916476518,1.700259429,263.766,182.888,191.155,NA,NA,NA,NA,NA,NA,NA,0.694445033078777,0.7,NA,NA
"7896",NA,7896,"30",0,"0.7",0.732142857142857,NA,0.7318481395,0.7312065288,0.7322932832,0.8633874381,0.994351583,1.695542977,264.681,184.322,192.387,NA,NA,NA,NA,NA,NA,NA,0.697316481618669,0.7,NA,NA
"7897",NA,7897,"0",0,"0.8",0.732142857142857,NA,0.7315866617,0.7324323453,0.7319387566,0.6619901482,0.4996466393,2.174614526,339.946,141.232,181.992,NA,NA,NA,NA,NA,NA,NA,0.417835367108611,0.8,NA,NA
"7898",NA,7898,"1",0,"0.8",0.732142857142857,NA,0.7317396934,0.7314392894,0.732099218,0.7789599876,0.7320012935,1.886278092,293.822,165.962,189.155,NA,NA,NA,NA,NA,NA,NA,0.568325465924765,0.8,NA,NA
"7899",NA,7899,"5",0,"0.8",0.732142857142857,NA,0.7316232055,0.7325105171,0.7329575735,0.8523804987,0.8762406523,1.719652882,267.161,181.412,193.919,NA,NA,NA,NA,NA,NA,NA,0.682221422486752,0.8,NA,NA
"7900",NA,7900,"10",0,"0.8",0.732142857142857,NA,0.7324449031,0.7311755499,0.7311091664,0.8816963688,0.9319378609,1.646940903,257.08,187.867,196.178,NA,NA,NA,NA,NA,NA,NA,0.733550006162898,0.8,NA,NA
"7901",NA,7901,"15",0,"0.8",0.732142857142857,NA,0.7312016374,0.7314799193,0.7323509903,0.8996639069,0.9696733684,1.603213001,248.922,191.439,197.028,NA,NA,NA,NA,NA,NA,NA,0.77087287727448,0.8,NA,NA
"7902",NA,7902,"20",0,"0.8",0.732142857142857,NA,0.733003628,0.7324229325,0.7332862327,0.9074507787,0.9817640102,1.586473146,247.988,193.492,198.195,NA,NA,NA,NA,NA,NA,NA,0.781478046540199,0.8,NA,NA
"7903",NA,7903,"25",0,"0.8",0.732142857142857,NA,0.7314832565,0.7311076579,0.7313083528,0.9096731584,0.9906753325,1.576285944,245.861,194.344,198.532,NA,NA,NA,NA,NA,NA,NA,0.791428407094471,0.8,NA,NA
"7904",NA,7904,"30",0,"0.8",0.732142857142857,NA,0.7314042097,0.7316007799,0.7319152142,0.9125723301,0.993961128,1.573160228,245.577,194.873,198.717,NA,NA,NA,NA,NA,NA,NA,0.794445890192971,0.8,NA,NA
"7905",NA,7905,"0",0,"0.9",0.732142857142857,NA,0.73260848,0.7332926345,0.7331040065,0.5980161677,0.5001201131,2.326140592,363.878,127.693,183.346,NA,NA,NA,NA,NA,NA,NA,0.354650211643155,0.9,NA,NA
"7906",NA,7906,"1",0,"0.9",0.732142857142857,NA,0.7328732238,0.7332652975,0.7335416384,0.7684671431,0.7332606654,1.92329624,300.771,163.915,193.772,NA,NA,NA,NA,NA,NA,NA,0.550464505165093,0.9,NA,NA
"7907",NA,7907,"5",0,"0.9",0.732142857142857,NA,0.7317412888,0.7318301487,0.7311885769,0.8680074347,0.8722437599,1.686340361,263.045,185.17,199.986,NA,NA,NA,NA,NA,NA,NA,0.710220984594746,0.9,NA,NA
"7908",NA,7908,"10",0,"0.9",0.732142857142857,NA,0.7326111983,0.7331444171,0.7333811085,0.9129734502,0.9339942858,1.573976166,245.707,194.553,202.592,NA,NA,NA,NA,NA,NA,NA,0.796224505951508,0.9,NA,NA
"7909",NA,7909,"15",0,"0.9",0.732142857142857,NA,0.7316548285,0.7316310986,0.7327672384,0.9389616314,0.9705034373,1.515710085,235.984,200.196,204.335,NA,NA,NA,NA,NA,NA,NA,0.851007473332314,0.9,NA,NA
"7910",NA,7910,"20",0,"0.9",0.732142857142857,NA,0.7325685611,0.7324939722,0.7320300855,0.9476740799,0.98200322,1.492726668,232.589,201.882,204.645,NA,NA,NA,NA,NA,NA,NA,0.86998469542455,0.9,NA,NA
"7911",NA,7911,"25",0,"0.9",0.732142857142857,NA,0.7303062495,0.7299980915,0.7303323965,0.9530032861,0.9904562309,1.479732762,230.175,203.259,205.137,NA,NA,NA,NA,NA,NA,NA,0.884508651872388,0.9,NA,NA
"7912",NA,7912,"30",0,"0.9",0.732142857142857,NA,0.731660405,0.731124511,0.7315470024,0.9560061632,0.9938253373,1.475390491,228.967,203.536,205.021,NA,NA,NA,NA,NA,NA,NA,0.889686707425701,0.9,NA,NA
"7913",NA,7913,"0",0,"1",0.732142857142857,NA,0.731857795,0.7320523204,0.7312115273,0.5012766014,0.5007871946,2.567645445,402.684,107.222,185.362,NA,NA,NA,NA,NA,NA,NA,0.272110990436362,1,NA,NA
"7914",NA,7914,"1",0,"1",0.732142857142857,NA,0.731574084,0.7319175965,0.7299394141,0.7299189755,0.7297454185,2.02060567,315.496,155.302,197.487,NA,NA,NA,NA,NA,NA,NA,0.501685122798509,1,NA,NA
"7915",NA,7915,"5",0,"1",0.732142857142857,NA,0.7310827705,0.7306683386,0.7321302442,0.8744027114,0.8743259317,1.672635019,260.427,186.446,206.016,NA,NA,NA,NA,NA,NA,NA,0.726658066591465,1,NA,NA
"7916",NA,7916,"10",0,"1",0.732142857142857,NA,0.7320734406,0.7318781386,0.7303839619,0.9308539459,0.9307445712,1.534610158,239.269,198.432,209.187,NA,NA,NA,NA,NA,NA,NA,0.838128047869806,1,NA,NA
"7917",NA,7917,"15",0,"1",0.732142857142857,NA,0.7308378077,0.730589518,0.7324664736,0.9703604086,0.9702529462,1.445006431,224.315,206.516,211.148,NA,NA,NA,NA,NA,NA,NA,0.925460108701598,1,NA,NA
"7918",NA,7918,"20",0,"1",0.732142857142857,NA,0.7316792168,0.7316106957,0.7318900518,0.9810187286,0.9811493061,1.414615732,219.912,208.855,211.795,NA,NA,NA,NA,NA,NA,NA,0.952528255971418,1,NA,NA
"7919",NA,7919,"25",0,"1",0.732142857142857,NA,0.7323637724,0.732972503,0.7329248967,0.9910466691,0.9911354578,1.389079212,216.584,211.236,212.648,NA,NA,NA,NA,NA,NA,NA,0.976889376891917,1,NA,NA
"7920",NA,7920,"30",0,"1",0.732142857142857,NA,0.7322844617,0.7320926041,0.7318573578,0.9941554253,0.994116717,1.3827078,215.37,211.923,212.836,NA,NA,NA,NA,NA,NA,NA,0.984796372543402,1,NA,NA
"7921",NA,7921,"0",0,"0.5",0.736607142857143,NA,0.737502526,0.7370305895,0.7378273121,0.7371557206,0.4977333764,1.998870299,313.786,156.936,180.632,NA,NA,NA,NA,NA,NA,NA,0.501407386973795,0.5,NA,NA
"7922",NA,7922,"1",0,"0.5",0.736607142857143,NA,0.7367100893,0.7367483785,0.7378346978,0.7360465636,0.7377797576,2.000327192,314.063,156.912,180.778,NA,NA,NA,NA,NA,NA,NA,0.50098336722434,0.5,NA,NA
"7923",NA,7923,"5",0,"0.5",0.736607142857143,NA,0.735891691,0.7355157786,0.7346398735,0.7349509447,0.8769362509,1.994486018,311.324,156.129,179.914,NA,NA,NA,NA,NA,NA,NA,0.502699590341964,0.5,NA,NA
"7924",NA,7924,"10",0,"0.5",0.736607142857143,NA,0.7362734149,0.7357503159,0.7327164913,0.7372755331,0.9326192765,1.998925675,314.358,157.202,180.85,NA,NA,NA,NA,NA,NA,NA,0.501203942337737,0.5,NA,NA
"7925",NA,7925,"15",0,"0.5",0.736607142857143,NA,0.7365925536,0.7354711058,0.7340404934,0.7378494119,0.971105437,2.000866636,315.712,157.861,181.57,NA,NA,NA,NA,NA,NA,NA,0.501269432402404,0.5,NA,NA
"7926",NA,7926,"20",0,"0.5",0.736607142857143,NA,0.7368566837,0.7378545854,0.7361317756,0.7376959478,0.9825881307,1.99499217,313.207,156.951,180.518,NA,NA,NA,NA,NA,NA,NA,0.502314091897851,0.5,NA,NA
"7927",NA,7927,"25",0,"0.5",0.736607142857143,NA,0.7374131982,0.7375822977,0.7384181461,0.7383269891,0.9926611326,1.998225275,315.798,158.041,181.799,NA,NA,NA,NA,NA,NA,NA,0.501737841933237,0.5,NA,NA
"7928",NA,7928,"30",0,"0.5",0.736607142857143,NA,0.7365741587,0.7367955421,0.7366336026,0.7371609223,0.9946459582,2.000165682,314.263,157.124,180.703,NA,NA,NA,NA,NA,NA,NA,0.501207567925659,0.5,NA,NA
"7929",NA,7929,"0",0,"0.6",0.736607142857143,NA,0.7372108076,0.7376059648,0.7372704685,0.7304840415,0.4997475426,2.014852517,315.834,155.298,180.468,NA,NA,NA,NA,NA,NA,NA,0.492933335713395,0.6,NA,NA
"7930",NA,7930,"1",0,"0.6",0.736607142857143,NA,0.7353386711,0.7345169696,0.7335185347,0.7650296092,0.7341602707,1.931211822,303.349,163.58,184.157,NA,NA,NA,NA,NA,NA,NA,0.540644543944489,0.6,NA,NA
"7931",NA,7931,"5",0,"0.6",0.736607142857143,NA,0.7372348284,0.7370582586,0.7355173504,0.7895270528,0.8781443068,1.874396506,295.345,168.666,185.55,NA,NA,NA,NA,NA,NA,NA,0.572331012148297,0.6,NA,NA
"7932",NA,7932,"10",0,"0.6",0.736607142857143,NA,0.7365813332,0.7365123927,0.7353835881,0.7985085372,0.9349819684,1.853708549,290.769,170.035,185.614,NA,NA,NA,NA,NA,NA,NA,0.586058070818528,0.6,NA,NA
"7933",NA,7933,"15",0,"0.6",0.736607142857143,NA,0.7360949269,0.7365616545,0.7333177883,0.8023113844,0.9713109323,1.838180765,288.78,171.074,186.209,NA,NA,NA,NA,NA,NA,NA,0.593593323903156,0.6,NA,NA
"7934",NA,7934,"20",0,"0.6",0.736607142857143,NA,0.7368638781,0.7365499607,0.7360442133,0.8053076923,0.9833452278,1.835827895,287.358,171.07,185.674,NA,NA,NA,NA,NA,NA,NA,0.596362671641428,0.6,NA,NA
"7935",NA,7935,"25",0,"0.6",0.736607142857143,NA,0.7376131954,0.7368957199,0.7380800518,0.8071301242,0.9927305711,1.828087735,288.265,172.588,186.979,NA,NA,NA,NA,NA,NA,NA,0.59979638216307,0.6,NA,NA
"7936",NA,7936,"30",0,"0.6",0.736607142857143,NA,0.7364607976,0.7359365734,0.7376765747,0.8068955878,0.9946590156,1.830011337,287.498,172.158,186.607,NA,NA,NA,NA,NA,NA,NA,0.599972525203982,0.6,NA,NA
"7937",NA,7937,"0",0,"0.7",0.736607142857143,NA,0.7370259336,0.7372164745,0.7359821194,0.7086063637,0.5020513549,2.075674669,326.531,150.962,181.567,NA,NA,NA,NA,NA,NA,NA,0.464116995181668,0.7,NA,NA
"7938",NA,7938,"1",0,"0.7",0.736607142857143,NA,0.7369695474,0.7366784423,0.7375678063,0.7833019293,0.7373689422,1.893742539,296.296,166.197,185.98,NA,NA,NA,NA,NA,NA,NA,0.563048628272181,0.7,NA,NA
"7939",NA,7939,"5",0,"0.7",0.736607142857143,NA,0.7361719894,0.7368813606,0.7361527167,0.827309421,0.8792278676,1.777662707,279.633,176.659,190.027,NA,NA,NA,NA,NA,NA,NA,0.633513724142199,0.7,NA,NA
"7940",NA,7940,"10",0,"0.7",0.736607142857143,NA,0.7372375595,0.7371991315,0.7374387585,0.8464532384,0.9369869613,1.733157738,272.212,180.478,191.103,NA,NA,NA,NA,NA,NA,NA,0.664502207211929,0.7,NA,NA
"7941",NA,7941,"15",0,"0.7",0.736607142857143,NA,0.7373788796,0.7377372212,0.7387624597,0.8574705206,0.9733149165,1.701642871,266.914,182.4,191.288,NA,NA,NA,NA,NA,NA,NA,0.684715340146712,0.7,NA,NA
"7942",NA,7942,"20",0,"0.7",0.736607142857143,NA,0.7360714559,0.7352881846,0.7351498837,0.861723231,0.9833457751,1.69756938,265.766,183.441,191.86,NA,NA,NA,NA,NA,NA,NA,0.691364631634714,0.7,NA,NA
"7943",NA,7943,"25",0,"0.7",0.736607142857143,NA,0.7356773078,0.7362775632,0.7387719952,0.8634746378,0.9929347356,1.688541594,263.771,183.601,191.61,NA,NA,NA,NA,NA,NA,NA,0.697146488260993,0.7,NA,NA
"7944",NA,7944,"30",0,"0.7",0.736607142857143,NA,0.7365667563,0.7365382962,0.7368150571,0.8654886583,0.995140682,1.686062317,264.633,184.432,192.359,NA,NA,NA,NA,NA,NA,NA,0.698025890272894,0.7,NA,NA
"7945",NA,7945,"0",0,"0.8",0.736607142857143,NA,0.7357612524,0.7362089192,0.7368858484,0.6666941136,0.5004872935,2.173324373,340.72,141.885,182.038,NA,NA,NA,NA,NA,NA,NA,0.41895470847565,0.8,NA,NA
"7946",NA,7946,"1",0,"0.8",0.736607142857143,NA,0.7361820278,0.7363428099,0.7353600455,0.7845002508,0.7357612841,1.885641422,296.426,167.456,190.377,NA,NA,NA,NA,NA,NA,NA,0.568334129407079,0.8,NA,NA
"7947",NA,7947,"5",0,"0.8",0.736607142857143,NA,0.7368783258,0.7363799331,0.7361047719,0.8569850721,0.8798376606,1.708913949,268.243,182.609,194.84,NA,NA,NA,NA,NA,NA,NA,0.683972243481635,0.8,NA,NA
