;simu;n_obs;mutation_rate;c;initial_trait_frequency;initial_pref_frequency;replicate;last_time_step;mean_choice_last_step;n_repro_last_step;mean_demos;mean_n_obs;tradition_duration;tradition_for_trait
1239;13;7;1;0.5;0.9;0.1;39;4;0.5156951;226;224;7;2;1
1240;13;7;1;0.5;0.9;0.1;40;6;0.5152838;224;223.5;7;4;1
1241;13;7;1;0.5;0.9;0.1;41;4;0.5811518;232;208.75;7;2;1
1242;13;7;1;0.5;0.9;0.1;42;4;0.5860656;262;238;7;2;1
1243;13;7;1;0.5;0.9;0.1;43;2;0.9585253;218;217.5;7;0;1
1244;13;7;1;0.5;0.9;0.1;44;5;0.5694444;214;225.2;7;3;1
1245;13;7;1;0.5;0.9;0.1;45;3;0.5751073;190;209;7;1;1
1246;13;7;1;0.5;0.9;0.1;46;3;0.5084746;238;238.3333;7;1;1
1247;13;7;1;0.5;0.9;0.1;47;4;0.511236;244;223;7;2;1
1248;13;7;1;0.5;0.9;0.1;48;2;0.8926829;248;226.5;7;0;1
1249;13;7;1;0.5;0.9;0.1;49;2;0.9032258;235;210.5;7;0;1
1250;13;7;1;0.5;0.9;0.1;50;3;0.5330189;241;224.3333;7;1;1
1251;13;7;1;0.5;0.9;0.1;51;4;0.5471698;235;228.25;7;2;1
1252;13;7;1;0.5;0.9;0.1;52;7;0.5198238;211;220.2857;7;5;1
1253;13;7;1;0.5;0.9;0.1;53;4;0.5045872;218;218;7;2;1
1254;13;7;1;0.5;0.9;0.1;54;4;0.5402844;255;221.75;7;2;1
1255;13;7;1;0.5;0.9;0.1;55;5;0.5162791;222;222.8;7;3;1
1256;13;7;1;0.5;0.9;0.1;56;3;0.5780591;225;219.3333;7;1;1
1257;13;7;1;0.5;0.9;0.1;57;3;0.5263158;232;214;7;1;1
1258;13;7;1;0.5;0.9;0.1;58;3;0.5534884;217;223.3333;7;1;1
1259;13;7;1;0.5;0.9;0.1;59;3;0.5022026;229;230;7;1;1
1260;13;7;1;0.5;0.9;0.1;60;5;0.5564854;219;222.2;7;3;1
1261;13;7;1;0.5;0.9;0.1;61;3;0.5619469;216;213.3333;7;1;1
1262;13;7;1;0.5;0.9;0.1;62;4;0.5196078;230;221.75;7;2;1
1263;13;7;1;0.5;0.9;0.1;63;3;0.6415929;220;221.6667;7;1;1
1264;13;7;1;0.5;0.9;0.1;64;8;0.5188285;236;230.375;7;6;1
1265;13;7;1;0.5;0.9;0.1;65;3;0.5145228;217;224;7;1;1
1266;13;7;1;0.5;0.9;0.1;66;2;0.9166667;224;214;7;0;1
1267;13;7;1;0.5;0.9;0.1;67;5;0.5148936;215;231.4;7;3;1
1268;13;7;1;0.5;0.9;0.1;68;3;0.5603448;224;222.3333;7;1;1
1269;13;7;1;0.5;0.9;0.1;69;2;0.9103139;231;227;7;0;1
1270;13;7;1;0.5;0.9;0.1;70;2;0.8801843;218;217.5;7;0;1
1271;13;7;1;0.5;0.9;0.1;71;2;0.9174757;233;219.5;7;0;1
1272;13;7;1;0.5;0.9;0.1;72;3;0.5846154;242;222.3333;7;1;1
1273;13;7;1;0.5;0.9;0.1;73;5;0.5621891;222;214.4;7;3;1
1274;13;7;1;0.5;0.9;0.1;74;9;0.5471698;217;220.3333;7;7;1
1275;13;7;1;0.5;0.9;0.1;75;2;0.9152542;244;240;7;0;1
1276;13;7;1;0.5;0.9;0.1;76;2;0.9183673;230;213;7;0;1
1277;13;7;1;0.5;0.9;0.1;77;4;0.5721393;246;229.75;7;2;1
1278;13;7;1;0.5;0.9;0.1;78;3;0.5958333;207;218;7;1;1
1279;13;7;1;0.5;0.9;0.1;79;5;0.529148;209;226.6;7;3;1
1280;13;7;1;0.5;0.9;0.1;80;3;0.5859031;210;214.3333;7;1;1
1281;13;7;1;0.5;0.9;0.1;81;2;0.9187817;229;213;7;0;1
1282;13;7;1;0.5;0.9;0.1;82;2;0.8940678;214;225;7;0;1
1283;13;7;1;0.5;0.9;0.1;83;4;0.5631579;238;218.5;7;2;1
1284;13;7;1;0.5;0.9;0.1;84;4;0.5772727;206;211.25;7;2;1
1285;13;7;1;0.5;0.9;0.1;85;3;0.5889831;229;224;7;1;1
1286;13;7;1;0.5;0.9;0.1;86;4;0.5829384;231;221.5;7;2;1
1287;13;7;1;0.5;0.9;0.1;87;3;0.5948276;223;226.6667;7;1;1
1288;13;7;1;0.5;0.9;0.1;88;3;0.5081301;232;231.6667;7;1;1
1289;13;7;1;0.5;0.9;0.1;89;4;0.5420168;219;218.25;7;2;1
1290;13;7;1;0.5;0.9;0.1;90;2;0.9150943;223;217.5;7;0;1
1291;13;7;1;0.5;0.9;0.1;91;3;0.5215517;220;219.6667;7;1;1
1292;13;7;1;0.5;0.9;0.1;92;2;0.8695652;217;212;7;0;1
1293;13;7;1;0.5;0.9;0.1;93;4;0.5780591;240;235.5;7;2;1
1294;13;7;1;0.5;0.9;0.1;94;5;0.5974026;211;213.6;7;3;1
1295;13;7;1;0.5;0.9;0.1;95;3;0.5146444;208;223.6667;7;1;1
1296;13;7;1;0.5;0.9;0.1;96;4;0.5087719;205;228;7;2;1
1297;13;7;1;0.5;0.9;0.1;97;4;0.5265487;221;217.75;7;2;1
1298;13;7;1;0.5;0.9;0.1;98;3;0.520362;206;219.3333;7;1;1
1299;13;7;1;0.5;0.9;0.1;99;2;0.8989899;235;216.5;7;0;1
1300;13;7;1;0.5;0.9;0.1;100;3;0.552;213;220.3333;7;1;1
1301;14;7;0.2;0.5;0.9;0.1;1;22;0.5491071;217;220.5;7;20;1
1302;14;7;0.2;0.5;0.9;0.1;2;33;0.6289593;240;226.7879;7;31;1
1303;14;7;0.2;0.5;0.9;0.1;3;24;0.5840708;231;221.0417;7;22;1
1304;14;7;0.2;0.5;0.9;0.1;4;19;0.5432692;222;218.9474;7;17;1
1305;14;7;0.2;0.5;0.9;0.1;5;45;0.5794393;221;224.8222;7;43;1
1306;14;7;0.2;0.5;0.9;0.1;6;19;0.5638767;242;223.8947;7;17;1
1307;14;7;0.2;0.5;0.9;0.1;7;32;0.5099602;218;223.8125;7;30;1
1308;14;7;0.2;0.5;0.9;0.1;8;31;0.5181818;215;219.6129;7;29;1
1309;14;7;0.2;0.5;0.9;0.1;9;24;0.5774648;216;221.125;7;22;1
1310;14;7;0.2;0.5;0.9;0.1;10;17;0.5771144;257;227.4118;7;15;1
1311;14;7;0.2;0.5;0.9;0.1;11;25;0.5420561;235;223.2;7;23;1
1312;14;7;0.2;0.5;0.9;0.1;12;32;0.5669643;232;225.9688;7;30;1
1313;14;7;0.2;0.5;0.9;0.1;13;21;0.5990991;230;228.5238;7;19;1
1314;14;7;0.2;0.5;0.9;0.1;14;23;0.5345622;221;226.4783;7;21;1
1315;14;7;0.2;0.5;0.9;0.1;15;38;0.5507246;229;222.6842;7;36;1
1316;14;7;0.2;0.5;0.9;0.1;16;21;0.5181818;225;222.0476;7;19;1
1317;14;7;0.2;0.5;0.9;0.1;17;23;0.5073171;235;222.5217;7;21;1
1318;14;7;0.2;0.5;0.9;0.1;18;25;0.5818966;223;223;7;23;1
1319;14;7;0.2;0.5;0.9;0.1;19;27;0.5492958;225;222.4074;7;25;1
1320;14;7;0.2;0.5;0.9;0.1;20;38;0.5281385;219;223.5263;7;36;1
1321;14;7;0.2;0.5;0.9;0.1;21;20;0.6396396;237;226.35;7;18;1
1322;14;7;0.2;0.5;0.9;0.1;22;26;0.6752137;207;223.5;7;24;1
1323;14;7;0.2;0.5;0.9;0.1;23;20;0.531401;216;219.3;7;18;1
1324;14;7;0.2;0.5;0.9;0.1;24;17;0.6298077;224;221.5294;7;15;1
1325;14;7;0.2;0.5;0.9;0.1;25;18;0.5659574;236;225.0556;7;16;1
1326;14;7;0.2;0.5;0.9;0.1;26;15;0.5316456;219;226.8;7;13;1
1327;14;7;0.2;0.5;0.9;0.1;27;17;0.5961538;194;226.7059;7;15;1
1328;14;7;0.2;0.5;0.9;0.1;28;15;0.6182573;215;222.4;7;13;1
1329;14;7;0.2;0.5;0.9;0.1;29;16;0.5684647;224;225;7;14;1
1330;14;7;0.2;0.5;0.9;0.1;30;18;0.6558704;229;226.1111;7;16;1
1331;14;7;0.2;0.5;0.9;0.1;31;17;0.5299539;228;216.1765;7;15;1
1332;14;7;0.2;0.5;0.9;0.1;32;34;0.5181818;221;221.8529;7;32;1
1333;14;7;0.2;0.5;0.9;0.1;33;21;0.6849315;221;220.4286;7;19;1
1334;14;7;0.2;0.5;0.9;0.1;34;17;0.573913;208;220.4118;7;15;1
1335;14;7;0.2;0.5;0.9;0.1;35;21;0.5471698;226;222.8095;7;19;1
1336;14;7;0.2;0.5;0.9;0.1;36;15;0.5480769;214;219.5333;7;13;1
1337;14;7;0.2;0.5;0.9;0.1;37;25;0.6188525;209;225.92;7;23;1
1338;14;7;0.2;0.5;0.9;0.1;38;21;0.5541126;229;225.3333;7;19;1
1339;14;7;0.2;0.5;0.9;0.1;39;29;0.6237624;244;227.0345;7;27;1
1340;14;7;0.2;0.5;0.9;0.1;40;29;0.518018;217;222.069;7;27;1
1341;14;7;0.2;0.5;0.9;0.1;41;18;0.6081081;229;222.3333;7;16;1
1342;14;7;0.2;0.5;0.9;0.1;42;23;0.5347826;219;223.9565;7;21;1
1343;14;7;0.2;0.5;0.9;0.1;43;21;0.6;214;223.1429;7;19;1
1344;14;7;0.2;0.5;0.9;0.1;44;22;0.529148;240;217.2727;7;20;1
1345;14;7;0.2;0.5;0.9;0.1;45;23;0.5381356;228;224.0435;7;21;1
1346;14;7;0.2;0.5;0.9;0.1;46;37;0.5163934;224;223.0811;7;35;1
1347;14;7;0.2;0.5;0.9;0.1;47;27;0.5609756;208;221.3333;7;25;1
1348;14;7;0.2;0.5;0.9;0.1;48;22;0.5889831;238;217.9091;7;20;1
1349;14;7;0.2;0.5;0.9;0.1;49;25;0.6144068;206;220.56;7;23;1
1350;14;7;0.2;0.5;0.9;0.1;50;27;0.559322;229;222.3704;7;25;1
1351;14;7;0.2;0.5;0.9;0.1;51;17;0.5509259;238;219.2941;7;15;1
1352;14;7;0.2;0.5;0.9;0.1;52;17;0.5574468;222;226.8235;7;15;1
1353;14;7;0.2;0.5;0.9;0.1;53;14;0.5884956;219;228.4286;7;12;1
1354;14;7;0.2;0.5;0.9;0.1;54;27;0.5311005;246;224.4815;7;25;1
1355;14;7;0.2;0.5;0.9;0.1;55;23;0.5612648;225;227.3478;7;21;1
1356;14;7;0.2;0.5;0.9;0.1;56;22;0.5454545;233;224.8182;7;20;1
1357;14;7;0.2;0.5;0.9;0.1;57;28;0.5454545;242;223.75;7;26;1
1358;14;7;0.2;0.5;0.9;0.1;58;47;0.5665236;223;223.1064;7;45;1
1359;14;7;0.2;0.5;0.9;0.1;59;18;0.5280374;240;221.2222;7;16;1
1360;14;7;0.2;0.5;0.9;0.1;60;26;0.5866667;238;227.8846;7;24;1
1361;14;7;0.2;0.5;0.9;0.1;61;25;0.6525822;244;222.96;7;23;1
1362;14;7;0.2;0.5;0.9;0.1;62;23;0.5535714;220;223.2174;7;21;1
1363;14;7;0.2;0.5;0.9;0.1;63;27;0.5122951;216;223.4444;7;25;1
1364;14;7;0.2;0.5;0.9;0.1;64;22;0.6391304;216;224.2273;7;20;1
1365;14;7;0.2;0.5;0.9;0.1;65;19;0.5970149;233;224.8947;7;17;1
1366;14;7;0.2;0.5;0.9;0.1;66;16;0.5772727;228;221.1875;7;14;1
1367;14;7;0.2;0.5;0.9;0.1;67;19;0.5974576;233;224;7;17;1
1368;14;7;0.2;0.5;0.9;0.1;68;41;0.6118143;205;222.1463;7;39;1
1369;14;7;0.2;0.5;0.9;0.1;69;16;0.5752212;221;221.6875;7;14;1
1370;14;7;0.2;0.5;0.9;0.1;70;22;0.5627706;225;219.6364;7;20;1
1371;14;7;0.2;0.5;0.9;0.1;71;21;0.6075949;227;224.619;7;19;1
1372;14;7;0.2;0.5;0.9;0.1;72;19;0.5022422;233;224.6316;7;17;1
1373;14;7;0.2;0.5;0.9;0.1;73;24;0.5208333;213;225.3333;7;22;1
1374;14;7;0.2;0.5;0.9;0.1;74;22;0.5483871;225;222.2273;7;20;1
1375;14;7;0.2;0.5;0.9;0.1;75;18;0.5930736;216;224.1667;7;16;1
1376;14;7;0.2;0.5;0.9;0.1;76;23;0.635514;212;223.5652;7;21;1
1377;14;7;0.2;0.5;0.9;0.1;77;14;0.6036036;234;226.5;7;12;1
1378;14;7;0.2;0.5;0.9;0.1;78;20;0.5822785;197;224.35;7;18;1
1379;14;7;0.2;0.5;0.9;0.1;79;16;0.5818966;205;219.4375;7;14;1
1380;14;7;0.2;0.5;0.9;0.1;80;15;0.5990783;220;222.2667;7;13;1
1381;14;7;0.2;0.5;0.9;0.1;81;16;0.6081633;217;226;7;14;1
1382;14;7;0.2;0.5;0.9;0.1;82;25;0.5040984;214;225.88;7;23;1
1383;14;7;0.2;0.5;0.9;0.1;83;28;0.529703;230;227.3214;7;26;1
1384;14;7;0.2;0.5;0.9;0.1;84;29;0.5298805;222;226.069;7;27;1
1385;14;7;0.2;0.5;0.9;0.1;85;25;0.5780591;206;221.92;7;23;1
1386;14;7;0.2;0.5;0.9;0.1;86;21;0.5466667;237;222.8571;7;19;1
1387;14;7;0.2;0.5;0.9;0.1;87;22;0.5238095;224;225.2273;7;20;1
1388;14;7;0.2;0.5;0.9;0.1;88;27;0.5294118;218;221.5185;7;25;1
1389;14;7;0.2;0.5;0.9;0.1;89;19;0.5066079;209;223.1579;7;17;1
1390;14;7;0.2;0.5;0.9;0.1;90;22;0.5044643;231;225.6818;7;20;1
1391;14;7;0.2;0.5;0.9;0.1;91;15;0.5707965;217;225.2667;7;13;1
1392;14;7;0.2;0.5;0.9;0.1;92;23;0.5319149;225;222.4783;7;21;1
1393;14;7;0.2;0.5;0.9;0.1;93;16;0.6108374;229;223.5;7;14;1
1394;14;7;0.2;0.5;0.9;0.1;94;18;0.6299213;199;221.3333;7;16;1
1395;14;7;0.2;0.5;0.9;0.1;95;34;0.6095238;216;222.7941;7;32;1
1396;14;7;0.2;0.5;0.9;0.1;96;17;0.512931;225;223.2941;7;15;1
1397;14;7;0.2;0.5;0.9;0.1;97;22;0.631068;219;220.6818;7;20;1
1398;14;7;0.2;0.5;0.9;0.1;98;17;0.559633;244;222.2353;7;15;1
1399;14;7;0.2;0.5;0.9;0.1;99;18;0.5281385;221;224.9444;7;16;1
1400;14;7;0.2;0.5;0.9;0.1;100;27;0.5327511;225;222.5185;7;25;1
1401;15;7;0.05;0.5;0.9;0.1;1;116;0.5806452;249;224.069;7;114;1
1402;15;7;0.05;0.5;0.9;0.1;2;86;0.6342593;186;222.1279;7;84;1
1403;15;7;0.05;0.5;0.9;0.1;3;78;0.6710526;247;225.2564;7;76;1
1404;15;7;0.05;0.5;0.9;0.1;4;47;0.6422414;229;224.9149;7;45;1
1405;15;7;0.05;0.5;0.9;0.1;5;70;0.5381526;229;225.6429;7;68;1
1406;15;7;0.05;0.5;0.9;0.1;6;61;0.6106195;218;222.0984;7;59;1
1407;15;7;0.05;0.5;0.9;0.1;7;104;0.5263158;236;224.2692;7;102;1
1408;15;7;0.05;0.5;0.9;0.1;8;54;0.5579399;243;226.1852;7;52;1
1409;15;7;0.05;0.5;0.9;0.1;9;74;0.638009;233;222.7297;7;72;1
1410;15;7;0.05;0.5;0.9;0.1;10;83;0.5737705;228;222.3012;7;81;1
1411;15;7;0.05;0.5;0.9;0.1;11;73;0.5570175;229;223.3425;7;71;1
1412;15;7;0.05;0.5;0.9;0.1;12;81;0.6434426;239;222.8765;7;79;1
1413;15;7;0.05;0.5;0.9;0.1;13;60;0.5135135;217;226.1667;7;58;1
1414;15;7;0.05;0.5;0.9;0.1;14;60;0.6548673;219;222.8167;7;58;1
1415;15;7;0.05;0.5;0.9;0.1;15;65;0.6278027;244;223.6615;7;63;1
1416;15;7;0.05;0.5;0.9;0.1;16;102;0.6336207;215;222.4608;7;100;1
1417;15;7;0.05;0.5;0.9;0.1;17;105;0.5592417;238;223.5048;7;103;1
1418;15;7;0.05;0.5;0.9;0.1;18;52;0.6982759;224;222;7;50;1
1419;15;7;0.05;0.5;0.9;0.1;19;128;0.5675676;222;224.2656;7;126;1
1420;15;7;0.05;0.5;0.9;0.1;20;102;0.6538462;227;224.7941;7;100;1
1421;15;7;0.05;0.5;0.9;0.1;21;54;0.5970149;260;221.8704;7;52;1
1422;15;7;0.05;0.5;0.9;0.1;22;57;0.6297872;208;224.1754;7;55;1
1423;15;7;0.05;0.5;0.9;0.1;23;79;0.6066946;204;223.5823;7;77;1
1424;15;7;0.05;0.5;0.9;0.1;24;45;0.630137;225;223.7556;7;43;1
1425;15;7;0.05;0.5;0.9;0.1;25;47;0.6872247;211;221.2553;7;45;1
1426;15;7;0.05;0.5;0.9;0.1;26;45;0.7368421;198;223.1556;7;43;1
1427;15;7;0.05;0.5;0.9;0.1;27;74;0.6707819;224;224.1216;7;72;1
1428;15;7;0.05;0.5;0.9;0.1;28;81;0.6130435;228;223.6049;7;79;1
1429;15;7;0.05;0.5;0.9;0.1;29;132;0.5884615;210;224.553;7;130;1
1430;15;7;0.05;0.5;0.9;0.1;30;79;0.5611814;243;224.7975;7;77;1
1431;15;7;0.05;0.5;0.9;0.1;31;91;0.5344828;217;225.3297;7;89;1
1432;15;7;0.05;0.5;0.9;0.1;32;53;0.6136364;227;222.8302;7;51;1
1433;15;7;0.05;0.5;0.9;0.1;33;54;0.5746606;217;223.0185;7;52;1
1434;15;7;0.05;0.5;0.9;0.1;34;71;0.5367965;239;222.5775;7;69;1
1435;15;7;0.05;0.5;0.9;0.1;35;93;0.6681223;239;223.3763;7;91;1
1436;15;7;0.05;0.5;0.9;0.1;36;95;0.5335968;206;222.2316;7;93;1
1437;15;7;0.05;0.5;0.9;0.1;37;81;0.7679325;188;221.5556;7;79;1
1438;15;7;0.05;0.5;0.9;0.1;38;133;0.6197183;217;222.8947;7;131;1
1439;15;7;0.05;0.5;0.9;0.1;39;144;0.5336323;213;222.3125;7;142;1
1440;15;7;0.05;0.5;0.9;0.1;40;102;0.5384615;240;222.3529;7;100;1
1441;15;7;0.05;0.5;0.9;0.1;41;106;0.5826087;217;223.5;7;104;1
1442;15;7;0.05;0.5;0.9;0.1;42;64;0.5291262;226;224.0469;7;62;1
1443;15;7;0.05;0.5;0.9;0.1;43;72;0.6651163;235;222.9306;7;70;1
1444;15;7;0.05;0.5;0.9;0.1;44;52;0.6306306;234;224.4423;7;50;1
1445;15;7;0.05;0.5;0.9;0.1;45;93;0.6325581;227;222.7634;7;91;1
1446;15;7;0.05;0.5;0.9;0.1;46;55;0.5688073;240;223.7455;7;53;1
1447;15;7;0.05;0.5;0.9;0.1;47;38;0.6396396;229;222.7632;7;36;1
1448;15;7;0.05;0.5;0.9;0.1;48;69;0.593361;219;223.2029;7;67;1
1449;15;7;0.05;0.5;0.9;0.1;49;67;0.604878;222;225.3731;7;65;1
1450;15;7;0.05;0.5;0.9;0.1;50;71;0.5616438;214;225.0423;7;69;1
1451;15;7;0.05;0.5;0.9;0.1;51;49;0.5837104;235;223.0204;7;47;1
1452;15;7;0.05;0.5;0.9;0.1;52;55;0.5115207;233;223.4909;7;53;1
1453;15;7;0.05;0.5;0.9;0.1;53;44;0.5826772;212;225.1136;7;42;1
1454;15;7;0.05;0.5;0.9;0.1;54;85;0.5870445;226;223.2118;7;83;1
1455;15;7;0.05;0.5;0.9;0.1;55;48;0.6764706;236;223.7708;7;46;1
1456;15;7;0.05;0.5;0.9;0.1;56;92;0.625;231;223.6304;7;90;1
1457;15;7;0.05;0.5;0.9;0.1;57;69;0.6308411;218;224.029;7;67;1
1458;15;7;0.05;0.5;0.9;0.1;58;52;0.5046729;242;224.9808;7;50;1
1459;15;7;0.05;0.5;0.9;0.1;59;63;0.5660377;229;223.1587;7;61;1
1460;15;7;0.05;0.5;0.9;0.1;60;49;0.5833333;220;225.2245;7;47;1
1461;15;7;0.05;0.5;0.9;0.1;61;75;0.6846847;240;224.08;7;73;1
1462;15;7;0.05;0.5;0.9;0.1;62;90;0.5701754;207;224.4667;7;88;1
1463;15;7;0.05;0.5;0.9;0.1;63;80;0.5896226;223;221.7125;7;78;1
1464;15;7;0.05;0.5;0.9;0.1;64;104;0.5347826;231;224.4615;7;102;1
1465;15;7;0.05;0.5;0.9;0.1;65;97;0.6113537;231;224.567;7;95;1
1466;15;7;0.05;0.5;0.9;0.1;66;53;0.5929204;223;225.7358;7;51;1
1467;15;7;0.05;0.5;0.9;0.1;67;64;0.5324074;226;225.4844;7;62;1
1468;15;7;0.05;0.5;0.9;0.1;68;61;0.6502242;235;223.0984;7;59;1
1469;15;7;0.05;0.5;0.9;0.1;69;59;0.6392694;230;224.1525;7;57;1
1470;15;7;0.05;0.5;0.9;0.1;70;71;0.5502183;261;225.5915;7;69;1
1471;15;7;0.05;0.5;0.9;0.1;71;79;0.5371179;219;226.0633;7;77;1
1472;15;7;0.05;0.5;0.9;0.1;72;119;0.6507177;221;221.521;7;117;1
1473;15;7;0.05;0.5;0.9;0.1;73;55;0.6372549;220;220.7636;7;53;1
1474;15;7;0.05;0.5;0.9;0.1;74;39;0.5234043;216;221.5641;7;37;1
1475;15;7;0.05;0.5;0.9;0.1;75;67;0.5682819;226;223.4776;7;65;1
1476;15;7;0.05;0.5;0.9;0.1;76;69;0.562212;237;223.971;7;67;1
1477;15;7;0.05;0.5;0.9;0.1;77;60;0.6591928;201;222.35;7;58;1
1478;15;7;0.05;0.5;0.9;0.1;78;71;0.6733871;210;222.7042;7;69;1
1479;15;7;0.05;0.5;0.9;0.1;79;72;0.580786;197;224.1389;7;70;1
1480;15;7;0.05;0.5;0.9;0.1;80;106;0.5707965;214;224.4057;7;104;1
1481;15;7;0.05;0.5;0.9;0.1;81;53;0.5509259;223;224.9811;7;51;1
1482;15;7;0.05;0.5;0.9;0.1;82;111;0.5598086;220;223.4414;7;109;1
1483;15;7;0.05;0.5;0.9;0.1;83;113;0.5938865;196;222.6106;7;111;1
1484;15;7;0.05;0.5;0.9;0.1;84;48;0.5064378;232;221.5833;7;46;1
1485;15;7;0.05;0.5;0.9;0.1;85;67;0.6044444;200;225.2537;7;65;1
1486;15;7;0.05;0.5;0.9;0.1;86;91;0.6707317;207;224.2198;7;89;1
1487;15;7;0.05;0.5;0.9;0.1;87;87;0.6067961;213;224.0575;7;85;1
1488;15;7;0.05;0.5;0.9;0.1;88;63;0.5169492;230;223.873;7;61;1
1489;15;7;0.05;0.5;0.9;0.1;89;39;0.6872247;213;221.0256;7;37;1
1490;15;7;0.05;0.5;0.9;0.1;90;87;0.6284404;236;223.5632;7;85;1
1491;15;7;0.05;0.5;0.9;0.1;91;93;0.6517413;231;221.6774;7;91;1
1492;15;7;0.05;0.5;0.9;0.1;92;101;0.52;234;224.0396;7;99;1
1493;15;7;0.05;0.5;0.9;0.1;93;59;0.5747664;228;222.339;7;57;1
1494;15;7;0.05;0.5;0.9;0.1;94;94;0.5497835;220;223.4574;7;92;1
1495;15;7;0.05;0.5;0.9;0.1;95;114;0.5913043;204;224.307;7;112;1
1496;15;7;0.05;0.5;0.9;0.1;96;82;0.561086;225;224.6341;7;80;1
1497;15;7;0.05;0.5;0.9;0.1;97;54;0.5925926;232;223.4815;7;52;1
1498;15;7;0.05;0.5;0.9;0.1;98;44;0.5438596;221;226.7273;7;42;1
1499;15;7;0.05;0.5;0.9;0.1;99;56;0.6161137;234;224.9643;7;54;1
1500;15;7;0.05;0.5;0.9;0.1;100;69;0.6623377;203;222.5507;7;67;1
1501;16;7;1;0.5;0.1;0.25;1;3;0.4405286;202;212.3333;7;1;0
1502;16;7;1;0.5;0.1;0.25;2;5;0.4495798;205;221.2;7;3;0
1503;16;7;1;0.5;0.1;0.25;3;4;0.4366197;219;226.25;7;2;0
1504;16;7;1;0.5;0.1;0.25;4;2;0.0660793;227;227;7;0;0
1505;16;7;1;0.5;0.1;0.25;5;3;0.4612245;222;230;7;1;0
1506;16;7;1;0.5;0.1;0.25;6;2;0.105;223;211.5;7;0;0
1507;16;7;1;0.5;0.1;0.25;7;3;0.3966245;218;227.3333;7;1;0
1508;16;7;1;0.5;0.1;0.25;8;10;0.4672897;239;219.1;7;8;0
1509;16;7;1;0.5;0.1;0.25;9;2;0.1508621;237;234.5;7;0;0
1510;16;7;1;0.5;0.1;0.25;10;10;0.465;211;218.2;7;8;0
1511;16;7;1;0.5;0.1;0.25;11;5;0.4769874;209;220.6;7;3;0
1512;16;7;1;0.5;0.1;0.25;12;6;0.4844444;199;217.8333;7;4;0
1513;16;7;1;0.5;0.1;0.25;13;2;0.09615385;221;214.5;7;0;0
1514;16;7;1;0.5;0.1;0.25;14;2;0.0754717;243;227.5;7;0;0
1515;16;7;1;0.5;0.1;0.25;15;3;0.4439834;207;218.3333;7;1;0
1516;16;7;1;0.5;0.1;0.25;16;5;0.4413146;179;206.2;7;3;0
1517;16;7;1;0.5;0.1;0.25;17;2;0.0521327;219;215;7;0;0
1518;16;7;1;0.5;0.1;0.25;18;3;0.4689922;222;232;7;1;0
1519;16;7;1;0.5;0.1;0.25;19;2;0.1100478;227;218;7;0;0
1520;16;7;1;0.5;0.1;0.25;20;5;0.4618644;217;215;7;3;0
1521;16;7;1;0.5;0.1;0.25;21;2;0.1491228;246;237;7;0;0
1522;16;7;1;0.5;0.1;0.25;22;3;0.4458874;204;215;7;1;0
1523;16;7;1;0.5;0.1;0.25;23;6;0.4901186;228;229.6667;7;4;0
1524;16;7;1;0.5;0.1;0.25;24;3;0.4512195;201;221.3333;7;1;0
1525;16;7;1;0.5;0.1;0.25;25;3;0.4495798;204;224;7;1;0
1526;16;7;1;0.5;0.1;0.25;26;3;0.4568966;223;223.3333;7;1;0
1527;16;7;1;0.5;0.1;0.25;27;5;0.4545455;217;223.8;7;3;0
1528;16;7;1;0.5;0.1;0.25;28;2;0.08849558;238;232;7;0;0
1529;16;7;1;0.5;0.1;0.25;29;9;0.4675325;235;227.1111;7;7;0
1530;16;7;1;0.5;0.1;0.25;30;2;0.0733945;237;227.5;7;0;0
1531;16;7;1;0.5;0.1;0.25;31;5;0.4741036;214;227.8;7;3;0
1532;16;7;1;0.5;0.1;0.25;32;2;0.03846154;233;233.5;7;0;0
1533;16;7;1;0.5;0.1;0.25;33;5;0.4385965;215;224.2;7;3;0
1534;16;7;1;0.5;0.1;0.25;34;3;0.4583333;218;220.3333;7;1;0
1535;16;7;1;0.5;0.1;0.25;35;2;0.0678733;209;215;7;0;0
1536;16;7;1;0.5;0.1;0.25;36;2;0.1454545;236;228;7;0;0
1537;16;7;1;0.5;0.1;0.25;37;4;0.4816754;242;217.5;7;2;0
1538;16;7;1;0.5;0.1;0.25;38;3;0.4786325;219;227.3333;7;1;0
1539;16;7;1;0.5;0.1;0.25;39;4;0.4518828;225;227;7;2;0
1540;16;7;1;0.5;0.1;0.25;40;8;0.5;245;226.125;7;6;0
1541;16;7;1;0.5;0.1;0.25;41;3;0.4621849;212;215.6667;7;1;0
1542;16;7;1;0.5;0.1;0.25;42;3;0.4137931;236;223.3333;7;1;0
1543;16;7;1;0.5;0.1;0.25;43;2;0.1176471;242;223;7;0;0
1544;16;7;1;0.5;0.1;0.25;44;3;0.4849785;219;225;7;1;0
1545;16;7;1;0.5;0.1;0.25;45;3;0.4296578;206;223.3333;7;1;0
1546;16;7;1;0.5;0.1;0.25;46;4;0.4926108;240;217.25;7;2;0
1547;16;7;1;0.5;0.1;0.25;47;3;0.4340426;231;232.6667;7;1;0
1548;16;7;1;0.5;0.1;0.25;48;3;0.4533333;208;211.3333;7;1;0
1549;16;7;1;0.5;0.1;0.25;49;4;0.4882629;228;217.75;7;2;0
1550;16;7;1;0.5;0.1;0.25;50;5;0.4508929;223;225.8;7;3;0
