"","X","simu","n_obs","mutation_rate","c","initial_trait_frequency","replicate","male_trait_first","male_trait_last","female_choice_first","female_choice_last","female_preference_last","nb_repro_last"
"6459",NA,6459,"5",0,"0.8",0.598214285714286,NA,0.5982508846,0.598135093,0.5959985761,0.6032483594,0.6734617552,NA
"6460",NA,6460,"10",0,"0.8",0.598214285714286,NA,0.5978568869,0.5973534895,0.5985056354,0.6354145145,0.7263589898,NA
"6461",NA,6461,"15",0,"0.8",0.598214285714286,NA,0.5985595158,0.5984719549,0.5977637263,0.6657478769,0.7774061324,NA
"6462",NA,6462,"20",0,"0.8",0.598214285714286,NA,0.5997091259,0.5996221763,0.6015813236,0.6864579123,0.8089818381,NA
"6463",NA,6463,"25",0,"0.8",0.598214285714286,NA,0.5987730728,0.5993631077,0.5979009733,0.6969736263,0.8307875717,NA
"6464",NA,6464,"30",0,"0.8",0.598214285714286,NA,0.5991505603,0.5992155251,0.6001818918,0.7120934857,0.8529240195,NA
"6465",NA,6465,"0",0,"0.9",0.598214285714286,NA,0.5980872091,0.5967609798,0.5998180359,0.5004230952,0.500830489,NA
"6466",NA,6466,"1",0,"0.9",0.598214285714286,NA,0.5977022229,0.5979555793,0.5995742069,0.5789918072,0.5973044215,NA
"6467",NA,6467,"5",0,"0.9",0.598214285714286,NA,0.5975100087,0.5981339326,0.5957107683,0.639123968,0.675061694,NA
"6468",NA,6468,"10",0,"0.9",0.598214285714286,NA,0.5975441803,0.5969076797,0.5975115753,0.679386405,0.7238820657,NA
"6469",NA,6469,"15",0,"0.9",0.598214285714286,NA,0.5977413863,0.5986373688,0.5981752845,0.7209185771,0.7761857616,NA
"6470",NA,6470,"20",0,"0.9",0.598214285714286,NA,0.5991843079,0.5993900576,0.6012247919,0.7459562156,0.8076773141,NA
"6471",NA,6471,"25",0,"0.9",0.598214285714286,NA,0.5994194147,0.5990598567,0.5998815403,0.7681412939,0.834723886,NA
"6472",NA,6472,"30",0,"0.9",0.598214285714286,NA,0.5980012942,0.5980350378,0.5964968299,0.7756968345,0.8422130318,NA
"6473",NA,6473,"0",0,"1",0.598214285714286,NA,0.5982893669,0.5983230356,0.5982414909,0.4989808405,0.498684481,NA
"6474",NA,6474,"1",0,"1",0.598214285714286,NA,0.5982837766,0.5980676849,0.5974944951,0.5987367113,0.5984975002,NA
"6475",NA,6475,"5",0,"1",0.598214285714286,NA,0.597429442,0.5968189734,0.5961107398,0.6757172805,0.6755432036,NA
"6476",NA,6476,"10",0,"1",0.598214285714286,NA,0.5974197857,0.5965974073,0.5969891404,0.7235012292,0.7237333117,NA
"6477",NA,6477,"15",0,"1",0.598214285714286,NA,0.5975053299,0.5981683284,0.5983270372,0.7770035508,0.7767097273,NA
"6478",NA,6478,"20",0,"1",0.598214285714286,NA,0.5989939519,0.5983802648,0.5971397552,0.797344188,0.7977094161,NA
"6479",NA,6479,"25",0,"1",0.598214285714286,NA,0.597378291,0.597200234,0.5955761936,0.8252666403,0.8253054819,NA
"6480",NA,6480,"30",0,"1",0.598214285714286,NA,0.5973220858,0.5965908062,0.596703794,0.8430778199,0.8430275154,NA
"6481",NA,6481,"0",0,"0.5",0.602678571428571,NA,0.6032091986,0.6020215639,0.6027089484,0.5002623865,0.5006409747,NA
"6482",NA,6482,"1",0,"0.5",0.602678571428571,NA,0.6022708841,0.6013940256,0.600415279,0.4996454837,0.5995584798,NA
"6483",NA,6483,"5",0,"0.5",0.602678571428571,NA,0.6043364821,0.6038280313,0.6051221028,0.5002538133,0.6892531408,NA
"6484",NA,6484,"10",0,"0.5",0.602678571428571,NA,0.6011503287,0.6021996185,0.6009379362,0.5002938653,0.7329551039,NA
"6485",NA,6485,"15",0,"0.5",0.602678571428571,NA,0.602492703,0.6031118838,0.6052074152,0.4997942381,0.7916273724,NA
"6486",NA,6486,"20",0,"0.5",0.602678571428571,NA,0.6022933153,0.6021951269,0.6026519445,0.499822405,0.8106276575,NA
"6487",NA,6487,"25",0,"0.5",0.602678571428571,NA,0.6023624536,0.6006162393,0.6026643587,0.5003167383,0.8407871174,NA
"6488",NA,6488,"30",0,"0.5",0.602678571428571,NA,0.6034142851,0.6042604922,0.6030452097,0.4999837744,0.8586271306,NA
"6489",NA,6489,"0",0,"0.6",0.602678571428571,NA,0.6020555482,0.6016619068,0.6021453474,0.5004054718,0.4988582757,NA
"6490",NA,6490,"1",0,"0.6",0.602678571428571,NA,0.6020872136,0.6014159267,0.5998333269,0.5194563468,0.6002572134,NA
"6491",NA,6491,"5",0,"0.6",0.602678571428571,NA,0.6023419856,0.6028486546,0.6048541589,0.5376435387,0.688142629,NA
"6492",NA,6492,"10",0,"0.6",0.602678571428571,NA,0.6029019933,0.6027814645,0.6035789021,0.5471352324,0.7376834559,NA
"6493",NA,6493,"15",0,"0.6",0.602678571428571,NA,0.6015999185,0.6020565926,0.6017179028,0.5566650259,0.7853112217,NA
"6494",NA,6494,"20",0,"0.6",0.602678571428571,NA,0.6018626101,0.6025246277,0.6003620909,0.5624834328,0.8086596795,NA
"6495",NA,6495,"25",0,"0.6",0.602678571428571,NA,0.6028212085,0.6021915544,0.6020077566,0.567472449,0.8376704478,NA
"6496",NA,6496,"30",0,"0.6",0.602678571428571,NA,0.6033682882,0.6025785954,0.6036471995,0.5720023988,0.8586018832,NA
"6497",NA,6497,"0",0,"0.7",0.602678571428571,NA,0.6022133379,0.6036705218,0.602527847,0.498581221,0.4982808968,NA
"6498",NA,6498,"1",0,"0.7",0.602678571428571,NA,0.6020672264,0.6021051201,0.6009473318,0.5391495375,0.6010162216,NA
"6499",NA,6499,"5",0,"0.7",0.602678571428571,NA,0.6017691715,0.6021538348,0.601996715,0.5729002632,0.6840266434,NA
"6500",NA,6500,"10",0,"0.7",0.602678571428571,NA,0.6026325255,0.6028499725,0.6015096331,0.5951496049,0.733713306,NA
"6501",NA,6501,"15",0,"0.7",0.602678571428571,NA,0.6024440395,0.6010173356,0.6011221137,0.6119252764,0.7811056367,NA
"6502",NA,6502,"20",0,"0.7",0.602678571428571,NA,0.6031369854,0.6027791306,0.6031955712,0.6240398303,0.8119872046,NA
"6503",NA,6503,"25",0,"0.7",0.602678571428571,NA,0.6019355367,0.6018366157,0.6020540646,0.6347601496,0.8372244812,NA
"6504",NA,6504,"30",0,"0.7",0.602678571428571,NA,0.6026298699,0.6022443997,0.605493339,0.6444061467,0.8622964807,NA
"6505",NA,6505,"0",0,"0.8",0.602678571428571,NA,0.602248335,0.6026533445,0.6025121422,0.4995887965,0.5003138864,NA
"6506",NA,6506,"1",0,"0.8",0.602678571428571,NA,0.6021757886,0.601821246,0.6017029962,0.5600587681,0.6011651723,NA
"6507",NA,6507,"5",0,"0.8",0.602678571428571,NA,0.6020570847,0.6012943728,0.6031222266,0.6119416247,0.6858104878,NA
"6508",NA,6508,"10",0,"0.8",0.602678571428571,NA,0.6035867421,0.6031361966,0.6031343213,0.6407029406,0.7354108512,NA
"6509",NA,6509,"15",0,"0.8",0.602678571428571,NA,0.6029340478,0.6039315147,0.6042267347,0.6751915123,0.7896803019,NA
"6510",NA,6510,"20",0,"0.8",0.602678571428571,NA,0.6029596296,0.6034645412,0.6047222949,0.6898303165,0.8166390653,NA
"6511",NA,6511,"25",0,"0.8",0.602678571428571,NA,0.6035520791,0.603010289,0.6046057845,0.7080823106,0.847062248,NA
"6512",NA,6512,"30",0,"0.8",0.602678571428571,NA,0.6031950946,0.6038658217,0.6035366,0.7148277541,0.8600184538,NA
"6513",NA,6513,"0",0,"0.9",0.602678571428571,NA,0.6031188718,0.604201445,0.6023301665,0.4979867756,0.497232725,NA
"6514",NA,6514,"1",0,"0.9",0.602678571428571,NA,0.6015312952,0.6009454776,0.599651103,0.5786343902,0.5990475428,NA
"6515",NA,6515,"5",0,"0.9",0.602678571428571,NA,0.6028992876,0.6036743645,0.6042899295,0.6505057228,0.6890296577,NA
"6516",NA,6516,"10",0,"0.9",0.602678571428571,NA,0.6025396459,0.602074725,0.6033620138,0.6882269797,0.7362391103,NA
"6517",NA,6517,"15",0,"0.9",0.602678571428571,NA,0.6035939533,0.6038147225,0.6020452159,0.7284947518,0.7853143658,NA
"6518",NA,6518,"20",0,"0.9",0.602678571428571,NA,0.6020308328,0.6018351815,0.6003730981,0.7457908977,0.8069641867,NA
"6519",NA,6519,"25",0,"0.9",0.602678571428571,NA,0.6032018051,0.6034425583,0.6051022134,0.777053929,0.846633627,NA
"6520",NA,6520,"30",0,"0.9",0.602678571428571,NA,0.6019000551,0.6021577117,0.6027805107,0.7834823255,0.8541775546,NA
"6521",NA,6521,"0",0,"1",0.602678571428571,NA,0.6019914852,0.6021533049,0.6042313153,0.5003332031,0.5003488953,NA
"6522",NA,6522,"1",0,"1",0.602678571428571,NA,0.6028407815,0.6026359522,0.6030699143,0.6038304081,0.603782809,NA
"6523",NA,6523,"5",0,"1",0.602678571428571,NA,0.6031489894,0.6030069102,0.601966976,0.6847356528,0.6850968324,NA
"6524",NA,6524,"10",0,"1",0.602678571428571,NA,0.6027671021,0.6029759369,0.600884015,0.7314849039,0.7311610273,NA
"6525",NA,6525,"15",0,"1",0.602678571428571,NA,0.6024071209,0.6017946909,0.5999356682,0.7800428765,0.7798289987,NA
"6526",NA,6526,"20",0,"1",0.602678571428571,NA,0.602293777,0.6022082173,0.6009337527,0.8061302187,0.806226323,NA
"6527",NA,6527,"25",0,"1",0.602678571428571,NA,0.6023765074,0.6029740648,0.6046953754,0.8451549744,0.8448327277,NA
"6528",NA,6528,"30",0,"1",0.602678571428571,NA,0.601842094,0.6016641404,0.6035816455,0.8587386669,0.8589372541,NA
"6529",NA,6529,"0",0,"0.5",0.607142857142857,NA,0.6067655531,0.6058682237,0.6068157601,0.4980952077,0.4994387254,NA
"6530",NA,6530,"1",0,"0.5",0.607142857142857,NA,0.6076734609,0.6065839428,0.6067916699,0.5011284734,0.6073723904,NA
"6531",NA,6531,"5",0,"0.5",0.607142857142857,NA,0.6059114412,0.6070836153,0.6058803591,0.4989395378,0.691830913,NA
"6532",NA,6532,"10",0,"0.5",0.607142857142857,NA,0.6061773074,0.6056519415,0.6046802246,0.4999734456,0.7392698756,NA
"6533",NA,6533,"15",0,"0.5",0.607142857142857,NA,0.6076662666,0.6078405585,0.6068947648,0.4996123943,0.7960937762,NA
"6534",NA,6534,"20",0,"0.5",0.607142857142857,NA,0.6080646178,0.6071015913,0.6082501237,0.4998902369,0.8246861782,NA
"6535",NA,6535,"25",0,"0.5",0.607142857142857,NA,0.6071156838,0.6071336045,0.606570471,0.499170872,0.8504138875,NA
"6536",NA,6536,"30",0,"0.5",0.607142857142857,NA,0.6074491713,0.6077899599,0.6119220104,0.5000199935,0.8773742204,NA
"6537",NA,6537,"0",0,"0.6",0.607142857142857,NA,0.6069538048,0.6072936179,0.6077893328,0.4986719801,0.4987714337,NA
"6538",NA,6538,"1",0,"0.6",0.607142857142857,NA,0.6090585491,0.6078137343,0.6070148054,0.5216861893,0.6065550277,NA
"6539",NA,6539,"5",0,"0.6",0.607142857142857,NA,0.6068660376,0.6063516185,0.6056974457,0.5377181473,0.6902581746,NA
"6540",NA,6540,"10",0,"0.6",0.607142857142857,NA,0.6054353654,0.6060072675,0.6051506643,0.5469009351,0.7388429837,NA
"6541",NA,6541,"15",0,"0.6",0.607142857142857,NA,0.6072358054,0.6073644907,0.6056730489,0.558052022,0.7916650586,NA
"6542",NA,6542,"20",0,"0.6",0.607142857142857,NA,0.6077775434,0.6068618048,0.6076918866,0.5647353394,0.8233736972,NA
"6543",NA,6543,"25",0,"0.6",0.607142857142857,NA,0.6082130813,0.6069907763,0.6077226812,0.5725282603,0.8527374138,NA
"6544",NA,6544,"30",0,"0.6",0.607142857142857,NA,0.6070983635,0.6067841251,0.6084020018,0.5762545923,0.8700446866,NA
"6545",NA,6545,"0",0,"0.7",0.607142857142857,NA,0.6073179577,0.607615369,0.6080499749,0.5008613426,0.5001643056,NA
"6546",NA,6546,"1",0,"0.7",0.607142857142857,NA,0.6065660718,0.6072181624,0.6055660097,0.5418125298,0.6070093856,NA
"6547",NA,6547,"5",0,"0.7",0.607142857142857,NA,0.6072715516,0.6072322432,0.6082044214,0.5796285596,0.6950299629,NA
"6548",NA,6548,"10",0,"0.7",0.607142857142857,NA,0.6066732284,0.6061655989,0.6066935776,0.5951586879,0.7422249574,NA
"6549",NA,6549,"15",0,"0.7",0.607142857142857,NA,0.6067829228,0.6066377703,0.6066484711,0.6176463082,0.7962896563,NA
"6550",NA,6550,"20",0,"0.7",0.607142857142857,NA,0.6076047131,0.6084476397,0.6082422582,0.6283487469,0.823309825,NA
"6551",NA,6551,"25",0,"0.7",0.607142857142857,NA,0.6071300028,0.6072267299,0.607154884,0.6402485318,0.8501552826,NA
"6552",NA,6552,"30",0,"0.7",0.607142857142857,NA,0.6076939981,0.607068157,0.6070600943,0.6470877826,0.8657725825,NA
"6553",NA,6553,"0",0,"0.8",0.607142857142857,NA,0.606715654,0.6066941068,0.6075966367,0.4995047292,0.4990032406,NA
"6554",NA,6554,"1",0,"0.8",0.607142857142857,NA,0.6069199502,0.6073103558,0.6066565631,0.5647402018,0.6069231619,NA
"6555",NA,6555,"5",0,"0.8",0.607142857142857,NA,0.6069808155,0.6074172592,0.6070356454,0.6150730566,0.6926343558,NA
"6556",NA,6556,"10",0,"0.8",0.607142857142857,NA,0.6070115153,0.6078773223,0.6092800417,0.6486908009,0.7486324549,NA
"6557",NA,6557,"15",0,"0.8",0.607142857142857,NA,0.6079313868,0.6080516463,0.6087321931,0.6797022218,0.8005124152,NA
"6558",NA,6558,"20",0,"0.8",0.607142857142857,NA,0.6071099734,0.608141734,0.6074637232,0.6949128147,0.8236530854,NA
"6559",NA,6559,"25",0,"0.8",0.607142857142857,NA,0.6068125263,0.6064823563,0.60653677,0.7109714881,0.8514195573,NA
"6560",NA,6560,"30",0,"0.8",0.607142857142857,NA,0.6068344488,0.6072368199,0.6078327354,0.7223555624,0.8690386435,NA
"6561",NA,6561,"0",0,"0.9",0.607142857142857,NA,0.6063871008,0.6060302418,0.6063493174,0.5006854745,0.5010086485,NA
"6562",NA,6562,"1",0,"0.9",0.607142857142857,NA,0.6073196059,0.6084424912,0.6057980332,0.5844925605,0.6051271528,NA
"6563",NA,6563,"5",0,"0.9",0.607142857142857,NA,0.6067389875,0.6067611562,0.605779646,0.6527926382,0.6914450517,NA
"6564",NA,6564,"10",0,"0.9",0.607142857142857,NA,0.6063138411,0.6066228562,0.607523892,0.6976966722,0.7466344343,NA
"6565",NA,6565,"15",0,"0.9",0.607142857142857,NA,0.6055052282,0.6047757671,0.6041570294,0.7319793748,0.7897725056,NA
"6566",NA,6566,"20",0,"0.9",0.607142857142857,NA,0.6075446561,0.6068755925,0.6063278266,0.7565821382,0.8201266222,NA
"6567",NA,6567,"25",0,"0.9",0.607142857142857,NA,0.6073508749,0.6079014718,0.6075456205,0.7811354829,0.8527853331,NA
"6568",NA,6568,"30",0,"0.9",0.607142857142857,NA,0.6065990767,0.6068457065,0.607075995,0.7934648801,0.8677271659,NA
"6569",NA,6569,"0",0,"1",0.607142857142857,NA,0.6082762641,0.6070244319,0.6069468711,0.4980262415,0.4982231431,NA
"6570",NA,6570,"1",0,"1",0.607142857142857,NA,0.6071096868,0.6072870523,0.6068426402,0.6053780909,0.6051362579,NA
"6571",NA,6571,"5",0,"1",0.607142857142857,NA,0.6085986167,0.6080534639,0.6074829663,0.6939121358,0.6937484879,NA
"6572",NA,6572,"10",0,"1",0.607142857142857,NA,0.6079589333,0.6069109318,0.6078623057,0.7469318538,0.7475248777,NA
"6573",NA,6573,"15",0,"1",0.607142857142857,NA,0.6072560089,0.6075027373,0.6076661057,0.7962849426,0.7966464351,NA
"6574",NA,6574,"20",0,"1",0.607142857142857,NA,0.6069040067,0.6062511773,0.607511234,0.8236795528,0.8238721143,NA
"6575",NA,6575,"25",0,"1",0.607142857142857,NA,0.6074282737,0.6069763732,0.6069221924,0.8507586406,0.8506507687,NA
"6576",NA,6576,"30",0,"1",0.607142857142857,NA,0.6071950649,0.6063514676,0.6059316645,0.864688288,0.8650961553,NA
"6577",NA,6577,"0",0,"0.5",0.611607142857143,NA,0.6114869728,0.6120641176,0.6143551293,0.4968225125,0.5004564761,NA
"6578",NA,6578,"1",0,"0.5",0.611607142857143,NA,0.6125710158,0.612712189,0.6128373527,0.502807742,0.6119886458,NA
"6579",NA,6579,"5",0,"0.5",0.611607142857143,NA,0.6131338955,0.6127485418,0.6114391006,0.4999129732,0.7017964195,NA
"6580",NA,6580,"10",0,"0.5",0.611607142857143,NA,0.6109406747,0.6114780907,0.6116899239,0.5012930263,0.7549318531,NA
"6581",NA,6581,"15",0,"0.5",0.611607142857143,NA,0.6120903589,0.6119171644,0.6132835981,0.4998168454,0.810408717,NA
"6582",NA,6582,"20",0,"0.5",0.611607142857143,NA,0.6111471654,0.6121249907,0.6104194113,0.4985389022,0.8315840517,NA
"6583",NA,6583,"25",0,"0.5",0.611607142857143,NA,0.6113055349,0.6121834907,0.6127521373,0.5002512663,0.8643292338,NA
"6584",NA,6584,"30",0,"0.5",0.611607142857143,NA,0.6128633015,0.6130034984,0.6126774513,0.4997505604,0.87928657,NA
"6585",NA,6585,"0",0,"0.6",0.611607142857143,NA,0.611134105,0.6112643558,0.6100772344,0.500122732,0.4989159168,NA
"6586",NA,6586,"1",0,"0.6",0.611607142857143,NA,0.6113775336,0.610301282,0.6088749653,0.5220197212,0.6104321546,NA
"6587",NA,6587,"5",0,"0.6",0.611607142857143,NA,0.6116276264,0.611483042,0.6125514063,0.5407270004,0.701099379,NA
"6588",NA,6588,"10",0,"0.6",0.611607142857143,NA,0.6124406391,0.6118855832,0.6083600296,0.5482621131,0.7473332096,NA
"6589",NA,6589,"15",0,"0.6",0.611607142857143,NA,0.6113270522,0.6115144663,0.6106180577,0.5612361173,0.8036503768,NA
"6590",NA,6590,"20",0,"0.6",0.611607142857143,NA,0.6113911322,0.6115520815,0.6104223313,0.5672791748,0.8294546063,NA
"6591",NA,6591,"25",0,"0.6",0.611607142857143,NA,0.6111089986,0.6094565135,0.6099944787,0.5707353874,0.858067883,NA
"6592",NA,6592,"30",0,"0.6",0.611607142857143,NA,0.6115715125,0.6114594489,0.6121244322,0.574558339,0.8781132074,NA
"6593",NA,6593,"0",0,"0.7",0.611607142857143,NA,0.6120007704,0.6111679629,0.6117410159,0.5017221505,0.500294551,NA
"6594",NA,6594,"1",0,"0.7",0.611607142857143,NA,0.6124933693,0.6121937168,0.6136730323,0.5446389676,0.6136639259,NA
"6595",NA,6595,"5",0,"0.7",0.611607142857143,NA,0.6112525924,0.6108226658,0.6103757817,0.5800387136,0.6983594798,NA
"6596",NA,6596,"10",0,"0.7",0.611607142857143,NA,0.6114013405,0.6113992884,0.6115459855,0.6002103484,0.7516058372,NA
"6597",NA,6597,"15",0,"0.7",0.611607142857143,NA,0.6120938585,0.6118757895,0.6105606463,0.6210793494,0.8046624274,NA
"6598",NA,6598,"20",0,"0.7",0.611607142857143,NA,0.6110937855,0.6115581327,0.6103589084,0.6293282096,0.8281773107,NA
"6599",NA,6599,"25",0,"0.7",0.611607142857143,NA,0.6108886643,0.6115301859,0.6142379323,0.6474857392,0.8659776127,NA
"6600",NA,6600,"30",0,"0.7",0.611607142857143,NA,0.6115184526,0.611536838,0.6102831521,0.6510426029,0.8738647352,NA
"6601",NA,6601,"0",0,"0.8",0.611607142857143,NA,0.6121023618,0.6116002227,0.6115822847,0.4991242679,0.4990743533,NA
"6602",NA,6602,"1",0,"0.8",0.611607142857143,NA,0.6127299277,0.6110417871,0.6122880482,0.5678042796,0.6122633755,NA
"6603",NA,6603,"5",0,"0.8",0.611607142857143,NA,0.6122418101,0.6123879662,0.6102215837,0.6182557739,0.6989353956,NA
"6604",NA,6604,"10",0,"0.8",0.611607142857143,NA,0.6115178389,0.6116427603,0.6115133691,0.6533445207,0.7542718176,NA
"6605",NA,6605,"15",0,"0.8",0.611607142857143,NA,0.6112782847,0.6105166024,0.6109740516,0.6824807349,0.8045106474,NA
"6606",NA,6606,"20",0,"0.8",0.611607142857143,NA,0.6113413698,0.6115954305,0.6131309992,0.7002793936,0.8335799394,NA
"6607",NA,6607,"25",0,"0.8",0.611607142857143,NA,0.6124377038,0.6130358011,0.612581444,0.717255851,0.8637283412,NA
"6608",NA,6608,"30",0,"0.8",0.611607142857143,NA,0.6118624337,0.6123531305,0.6109776369,0.7261477462,0.8767910786,NA
"6609",NA,6609,"0",0,"0.9",0.611607142857143,NA,0.61173238,0.6114648597,0.6108268018,0.4994327865,0.4997800641,NA
"6610",NA,6610,"1",0,"0.9",0.611607142857143,NA,0.6111045635,0.6124765651,0.6115787536,0.590045558,0.6110900176,NA
"6611",NA,6611,"5",0,"0.9",0.611607142857143,NA,0.6099636458,0.6103481838,0.6104011086,0.6588926765,0.699004043,NA
"6612",NA,6612,"10",0,"0.9",0.611607142857143,NA,0.6111764522,0.6110987496,0.6116106443,0.7040441294,0.7541861305,NA
"6613",NA,6613,"15",0,"0.9",0.611607142857143,NA,0.6123916007,0.6123909055,0.6135029549,0.747285459,0.8101605254,NA
"6614",NA,6614,"20",0,"0.9",0.611607142857143,NA,0.6113795519,0.6114822613,0.6132944903,0.7676366921,0.834484786,NA
"6615",NA,6615,"25",0,"0.9",0.611607142857143,NA,0.6123277026,0.6114795549,0.6120277549,0.7903183673,0.8621510215,NA
"6616",NA,6616,"30",0,"0.9",0.611607142857143,NA,0.6103558042,0.6113352028,0.6104266042,0.7995445481,0.8743805593,NA
"6617",NA,6617,"0",0,"1",0.611607142857143,NA,0.6117793493,0.6119133358,0.612295351,0.5001553727,0.5001598264,NA
"6618",NA,6618,"1",0,"1",0.611607142857143,NA,0.6126099047,0.6122210643,0.6127000132,0.6126066986,0.6125107102,NA
"6619",NA,6619,"5",0,"1",0.611607142857143,NA,0.6123664192,0.6113802735,0.6106968771,0.6999028301,0.6996463304,NA
"6620",NA,6620,"10",0,"1",0.611607142857143,NA,0.6117751139,0.6105662892,0.6119775268,0.754031119,0.753713059,NA
"6621",NA,6621,"15",0,"1",0.611607142857143,NA,0.6120213639,0.6125666226,0.6118874813,0.8078117739,0.8081442885,NA
"6622",NA,6622,"20",0,"1",0.611607142857143,NA,0.6131267376,0.6119315799,0.612832297,0.8351144205,0.834882729,NA
"6623",NA,6623,"25",0,"1",0.611607142857143,NA,0.6122197177,0.6116716088,0.6128236927,0.8632346537,0.8631256841,NA
"6624",NA,6624,"30",0,"1",0.611607142857143,NA,0.6127755411,0.6121960686,0.6121015935,0.8768382291,0.8771373344,NA
"6625",NA,6625,"0",0,"0.5",0.616071428571428,NA,0.6164878523,0.6171077135,0.6160412325,0.4982597902,0.5002904948,NA
"6626",NA,6626,"1",0,"0.5",0.616071428571428,NA,0.6146680573,0.6142357602,0.6149327528,0.5013408383,0.6135471371,NA
"6627",NA,6627,"5",0,"0.5",0.616071428571428,NA,0.6162195295,0.6158112913,0.6185986053,0.5005500486,0.7143055684,NA
"6628",NA,6628,"10",0,"0.5",0.616071428571428,NA,0.6167861539,0.6165378803,0.617393812,0.5008469826,0.7663359625,NA
"6629",NA,6629,"15",0,"0.5",0.616071428571428,NA,0.6158460074,0.6154334587,0.6178087314,0.5007642575,0.8210739198,NA
"6630",NA,6630,"20",0,"0.5",0.616071428571428,NA,0.6161464704,0.6160907885,0.6154949662,0.500293346,0.8409001875,NA
"6631",NA,6631,"25",0,"0.5",0.616071428571428,NA,0.6165912414,0.6157320816,0.6169338233,0.5016577472,0.8748656798,NA
"6632",NA,6632,"30",0,"0.5",0.616071428571428,NA,0.616287457,0.6169712431,0.6171738688,0.4986246876,0.8884811276,NA
"6633",NA,6633,"0",0,"0.6",0.616071428571428,NA,0.6168711952,0.6165164809,0.6160695305,0.5007270593,0.5014361683,NA
"6634",NA,6634,"1",0,"0.6",0.616071428571428,NA,0.6152392751,0.6167189761,0.6160163387,0.5233139907,0.6163510971,NA
"6635",NA,6635,"5",0,"0.6",0.616071428571428,NA,0.6161801095,0.6160082503,0.6156556231,0.5417111537,0.7073026094,NA
"6636",NA,6636,"10",0,"0.6",0.616071428571428,NA,0.6154742072,0.6140026399,0.6148105317,0.5526694533,0.7613150891,NA
"6637",NA,6637,"15",0,"0.6",0.616071428571428,NA,0.6159111033,0.6160950006,0.6159248672,0.560899678,0.8156586737,NA
"6638",NA,6638,"20",0,"0.6",0.616071428571428,NA,0.6162357808,0.6167388117,0.6161534529,0.5665004927,0.8409281851,NA
"6639",NA,6639,"25",0,"0.6",0.616071428571428,NA,0.6168559202,0.6167318024,0.6180797721,0.5745638129,0.8750272497,NA
"6640",NA,6640,"30",0,"0.6",0.616071428571428,NA,0.6167360884,0.618355251,0.6168493197,0.5776313316,0.8888541256,NA
"6641",NA,6641,"0",0,"0.7",0.616071428571428,NA,0.6142838234,0.6146240192,0.6137422278,0.4988671706,0.4996642659,NA
"6642",NA,6642,"1",0,"0.7",0.616071428571428,NA,0.6151298144,0.6145537924,0.6144326736,0.5467500996,0.6150904113,NA
